sample,foldername,peak_assignment,hplc_machine,peaks_manual,peaks_autofitting,background_substraction,setting_background_substraction,fitting_boundaries,time_window,notes
er2.3_08_RI_1,tbd,peakinfo_standard_Zurich_BHI,Zurich_ThermoUltimate_3018,"[12.8,15.2,17.2,18.3,19.5,21.1,22.3,22.9,24.3,25,27,28.5]",TRUE,TRUE,80,"[0.05,0.2,0.0,-0.05,10,0.2,0.8,0.1]","[12,37]",
er2.4_09_RI_1,tbd,peakinfo_standard_Zurich_BHI,Zurich_ThermoUltimate_3020,"[12.8,15.2,17.2,18.3,19.5,21.1,22.3,22.9,24.3,25,27,28.5]",TRUE,TRUE,80,"[0.05,0.2,0.0,-0.05,10,0.2,0.8,0.1]","[12,37]",
ri1.1_10_RI_1,tbd,peakinfo_standard_Zurich_BHI,Zurich_ThermoUltimate_3021,"[12.8,15.2,17.2,18.3,19.5,21.1,22.3,22.9,24.3,25,27,28.5]",TRUE,TRUE,80,"[0.05,0.2,0.0,-0.05,10,0.2,0.8,0.1]","[12,37]",
ri1.2_11_RI_1,tbd,peakinfo_standard_Zurich_BHI,Zurich_ThermoUltimate_3022,"[12.8,15.2,17.2,18.3,19.5,21.1,22.3,22.9,24.3,25,27,28.5]",TRUE,TRUE,80,"[0.05,0.2,0.0,-0.05,10,0.2,0.8,0.1]","[12,37]",
ri1.3_12_RI_1,tbd,peakinfo_standard_Zurich_BHI,Zurich_ThermoUltimate_3023,"[12.8,15.2,17.2,18.3,19.5,21.1,22.3,22.9,24.3,25,27,28.5]",TRUE,TRUE,80,"[0.05,0.2,0.0,-0.05,10,0.2,0.8,0.1]","[12,37]",
ri1.4_13_RI_1,tbd,peakinfo_standard_Zurich_BHI,Zurich_ThermoUltimate_3024,"[12.8,15.2,17.2,18.3,19.5,21.1,22.3,22.9,24.3,25,27,28.5]",TRUE,TRUE,80,"[0.05,0.2,0.0,-0.05,10,0.2,0.8,0.1]","[12,37]",
ri2.1_14_RI_1,tbd,peakinfo_standard_Zurich_BHI,Zurich_ThermoUltimate_3025,"[12.8,15.2,17.2,18.3,19.5,21.1,22.3,22.9,24.3,25,27,28.5]",TRUE,TRUE,80,"[0.05,0.2,0.0,-0.05,10,0.2,0.8,0.1]","[12,37]",
ri2.2_15_RI_1,tbd,peakinfo_standard_Zurich_BHI,Zurich_ThermoUltimate_3026,"[12.8,15.2,17.2,18.3,19.5,21.1,22.3,22.9,24.3,25,27,28.5]",TRUE,TRUE,80,"[0.05,0.2,0.0,-0.05,10,0.2,0.8,0.1]","[12,37]",
ri2.3_16_RI_1,tbd,peakinfo_standard_Zurich_BHI,Zurich_ThermoUltimate_3027,"[12.8,15.2,17.2,18.3,19.5,21.1,22.3,22.9,24.3,25,27,28.5]",TRUE,TRUE,80,"[0.05,0.2,0.0,-0.05,10,0.2,0.8,0.1]","[12,37]",
ri2.4_17_RI_1,tbd,peakinfo_standard_Zurich_BHI,Zurich_ThermoUltimate_3028,"[12.8,15.2,17.2,18.3,19.5,21.1,22.3,22.9,24.3,25,27,28.5]",TRUE,TRUE,80,"[0.05,0.2,0.0,-0.05,10,0.2,0.8,0.1]","[12,37]",
ca1.1_26_RI_1,tbd,peakinfo_standard_Zurich_BHI,Zurich_ThermoUltimate_3029,"[12.8,15.2,17.9,19.3,20.05,20.6,21.4,22.3,22.9,24.1,25,26.2,28.1]",TRUE,TRUE,80,"[0.05,0.2,0.0,-0.05,10,0.2,0.8,0.1]","[12,37]",
ca1.2_27_RI_1,tbd,peakinfo_standard_Zurich_BHI,Zurich_ThermoUltimate_3030,"[12.8,15.2,17.9,19.3,20.05,20.6,21.4,22.3,22.9,24.1,25,26.2,28.1]",TRUE,TRUE,80,"[0.05,0.2,0.0,-0.05,10,0.2,0.8,0.1]","[12,37]",
ca1.3_28_RI_1,tbd,peakinfo_standard_Zurich_BHI,Zurich_ThermoUltimate_3031,"[12.8,15.2,17.9,19.3,20.05,20.6,21.4,22.3,22.9,24.1,25,26.2,28.1]",TRUE,TRUE,80,"[0.05,0.2,0.0,-0.05,10,0.2,0.8,0.1]","[12,37]",
ca1.4_29_RI_1,tbd,peakinfo_standard_Zurich_BHI,Zurich_ThermoUltimate_3032,"[12.8,15.2,17.9,19.3,20.05,20.6,21.4,22.3,22.9,24.1,25,26.2,28.1]",TRUE,TRUE,80,"[0.05,0.2,0.0,-0.05,10,0.2,0.8,0.1]","[12,37]",
ca2.1_30_RI_1,tbd,peakinfo_standard_Zurich_BHI,Zurich_ThermoUltimate_3033,"[12.8,15.2,17.9,19.3,20.05,20.6,21.4,22.3,22.9,24.1,25,26.2,28.1]",TRUE,TRUE,80,"[0.05,0.2,0.0,-0.05,10,0.2,0.8,0.1]","[12,37]",
ca2.2_31_RI_1,tbd,peakinfo_standard_Zurich_BHI,Zurich_ThermoUltimate_3034,"[12.8,15.2,17.9,19.3,20.05,20.6,21.4,22.3,22.9,24.1,25,26.2,28.1]",TRUE,TRUE,80,"[0.05,0.2,0.0,-0.05,10,0.2,0.8,0.1]","[12,37]",
ca2.3_32_RI_1,tbd,peakinfo_standard_Zurich_BHI,Zurich_ThermoUltimate_3035,"[12.8,15.2,17.9,19.3,20.05,20.6,21.4,22.3,22.9,24.1,25,26.2,28.1]",TRUE,TRUE,80,"[0.05,0.2,0.0,-0.05,10,0.2,0.8,0.1]","[12,37]",
ca2.4_33_RI_1,tbd,peakinfo_standard_Zurich_BHI,Zurich_ThermoUltimate_3036,"[12.8,15.2,17.9,19.3,20.05,20.6,21.4,22.3,22.9,24.1,25,26.2,28.1]",TRUE,TRUE,80,"[0.05,0.2,0.0,-0.05,10,0.2,0.8,0.1]","[12,37]",
fp2.1_10_RI_1,tbd,peakinfo_standard_Zurich_BHI,Zurich_ThermoUltimate_3045,"[12.8,15.2,17.9,19.3,20.05,20.6,21.4,22.3,22.9,24.1,25,26.2,28.1]",TRUE,TRUE,80,"[0.05,0.2,0.0,-0.05,10,0.2,0.8,0.1]","[12,37]",
fp2.2_11_RI_1,tbd,peakinfo_standard_Zurich_BHI,Zurich_ThermoUltimate_3046,"[12.8,15.2,17.9,19.3,20.05,20.6,21.4,22.3,22.9,24.1,25,26.2,28.1]",TRUE,TRUE,80,"[0.05,0.2,0.0,-0.05,10,0.2,0.8,0.1]","[12,37]",
fp2.3_12_RI_1,tbd,peakinfo_standard_Zurich_BHI,Zurich_ThermoUltimate_3047,"[12.8,15.2,17.9,19.3,20.05,20.6,21.4,22.3,22.9,24.1,25,26.2,28.1]",TRUE,TRUE,80,"[0.05,0.2,0.0,-0.05,10,0.2,0.8,0.1]","[12,37]",
fp2.4_13_RI_1,tbd,peakinfo_standard_Zurich_BHI,Zurich_ThermoUltimate_3048,"[12.8,15.2,17.9,19.3,20.05,20.6,21.4,22.3,22.9,24.1,25,26.2,28.1]",TRUE,TRUE,80,"[0.05,0.2,0.0,-0.05,10,0.2,0.8,0.1]","[12,37]",
ri1_02_RI_1,tbd,peakinfo_standard_Zurich_BHI,Zurich_ThermoUltimate_3057,"[12.8,15.2,17.9,19.3,20.05,20.6,21.4,22.3,22.9,24.1,25,26.2,28.1]",TRUE,TRUE,80,"[0.05,0.2,0.0,-0.05,10,0.2,0.8,0.1]","[12,37]",
ri2_03_RI_1,tbd,peakinfo_standard_Zurich_BHI,Zurich_ThermoUltimate_3058,"[12.8,15.2,17.9,19.3,20.05,20.6,21.4,22.3,22.9,24.1,25,26.2,28.1]",TRUE,TRUE,80,"[0.05,0.2,0.0,-0.05,10,0.2,0.8,0.1]","[12,37]",
ri3_04_RI_1,tbd,peakinfo_standard_Zurich_BHI,Zurich_ThermoUltimate_3059,"[12.8,15.2,17.9,19.3,20.05,20.6,21.4,22.3,22.9,24.1,25,26.2,28.1]",TRUE,TRUE,80,"[0.05,0.2,0.0,-0.05,10,0.2,0.8,0.1]","[12,37]",
ri4_05_RI_1,tbd,peakinfo_standard_Zurich_BHI,Zurich_ThermoUltimate_3060,"[12.8,15.2,17.9,19.3,20.05,20.6,21.4,22.3,22.9,24.1,25,26.2,28.1]",TRUE,TRUE,80,"[0.05,0.2,0.0,-0.05,10,0.2,0.8,0.1]","[12,37]",
FP23_19.2_s1_31_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP23_19.2_s2_32_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP23_19.2_s3_33_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP23_19.2_s4_34_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP23_19.2_s5_35_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP23_19.2_s6_36_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP23_19.3_s1_37_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP23_19.3_s2_38_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP23_19.3_s3_39_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP23_19.3_s4_40_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP23_19_s1_14_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP23_19_s2_15_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP23_19_s3_16_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP23_19_s4_17_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP23_21_s1_18_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP23_21_s2_19_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP23_21_s3_20_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP23_21_s4_21_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP23_21_s5_22_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP23_21_s6_23_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP23_21_s7_24_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP23_24_s1_25_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP23_24_s2_26_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP23_24_s3_27_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP23_24_s4_28_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP23_24_s5_29_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP23_24_s6_30_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP25_21_s1_74_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP25_21_s2_75_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP25_21_s3_76_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP25_21_s4_77_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP25_21_s5_78_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP25_22.1_s1_70_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP25_22.1_s2_71_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP25_22.1_s3_72_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP25_22.1_s4_73_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP25_22.2_s1_79_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP25_22.2_s2_80_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP25_22.2_s3_81_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP25_22.2_s4_82_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP25_22.2_s5_83_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP25_24.2_s1_58_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP25_24.2_s2_59_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP25_24.2_s3_60_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP25_24.2_s4_61_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP25_24_s1_48_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP25_24_s2_49_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP25_24_s3_50_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP25_24_s4_51_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP25_25.1_s1_41_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP25_25.1_s2_42_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP25_25.1_s3_43_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP25_25.1_s4_44_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP25_25.1_s5_45_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP25_25.1_s6_46_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP25_25.1_s7_47_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP25_25.2_s1_52_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP25_25.2_s2_53_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP25_25.2_s3_54_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP25_25.2_s4_55_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP25_25.2_s5_56_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP25_25.2_s6_57_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP25_25.3_s1_62_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
FP25_25.3_s2_63_RI_1,tbd,peakinfo_standard_Zurich_revision,Zurich_ThermoUltimate_3000,"[12.8,14.8,17.9,19.5,20.2,20.8,22,23.9,26.2,28.1,35.8]",TRUE,TRUE,80,"[0.1,0.2,0.0,-0.1,10,0.2,0.8,0.1]","[12,37]",
