,Unnamed: 0,notes,strain,species,experiment,experiment_short,exp_number,medium,experimentator,sample_number,growth_rate,use_in_study,num_av,date_of_experiment,glucose,glucose_y0,glucose_OD,glucose_conc,acetate,acetate_y0,acetate_OD,acetate_conc,propionate,propionate_y0,propionate_OD,propionate_conc,succinate,succinate_y0,succinate_OD,succinate_conc,lactate,lactate_y0,lactate_OD,lactate_conc,butyrate,butyrate_y0,butyrate_OD,butyrate_conc,formate,formate_y0,formate_OD,formate_conc,ethanol,ethanol_y0,ethanol_OD,ethanol_conc,exp_number_usedonly,glucose_std,acetate_std,propionate_std,succinate_std,lactate_std,butyrate_std,formate_std,ethanol_std,growth_rate_std
106,84.0,,ATCC33656,E.rectale,Markus_old_Er14,Markus_old_Er14,85,epsilon,Markus,,0.664183281734307,yes,1.0,2015,-10.329272816221248,21.953290964287895,[0.101 0.204 0.303 0.361],[20.91216588 19.91472889 18.62824741 18.34895632],2.1329187677891928,0.7673935702870927,[0.101 0.204 0.303 0.361],[0.98014153 1.21717277 1.38597423 1.55308403],,,,,-0.0359164116788176,0.0046818879844885,[0.101 0.204 0.303 0.361],[-0.00124722  0.00330029 -0.01197692 -0.0061516 ],3.1980117145723663,-0.0575794571798468,[0.101 0.204 0.303 0.361],[0.3143625  0.52999417 0.86748257 1.15671629],4.4958978955703905,-0.094063422052752,[0.101 0.204 0.303 0.361],[0.35302461 0.8411252  1.2507694  1.53535216],,,,,,,,,58.0,,,,,,,,,
107,88.0,,ATCC33656,E.rectale,Markus_old_Er15,Markus_old_Er15,89,epsilon,Markus,,0.5984892918714816,yes,1.0,2015,-11.098610828642594,21.294556513494296,[0.111 0.21  0.349 0.436],[20.23801538 18.57472044 17.77673176 16.3136949 ],2.4302048465652484,0.8199679774550727,[0.111 0.21  0.349 0.436],[1.08588146 1.33009279 1.68301837 1.86868586],,,,,,,,,5.30548668404088,-0.4223429459831472,[0.111 0.21  0.349 0.436],[0.24475376 0.59065269 1.39996601 1.94312403],4.45966383964188,-0.0746993014941782,[0.111 0.21  0.349 0.436],[0.41733042 0.84731231 1.53061689 1.83833138],,,,,,,,,59.0,,,,,,,,,
108,90.0,,ATCC33656,E.rectale,Markus_old_Er17,Markus_old_Er17,91,epsilon,Markus,,0.4602240539109365,no,1.0,2015,-78.17477120099981,27.904986946187854,[0.105 0.2   0.288 0.336],[ 20.41852238  19.31745709 -18.05112791  17.31073378],2.8435738475334196,0.8213068682703935,[0.105 0.2   0.288 0.336],[1.12587827 1.38853963 1.6155987  1.79689097],,,,,,,,,5.177954056656192,-0.2835962800643049,[0.105 0.2   0.288 0.336],[0.31358528 0.67892421 1.15723573 1.52618898],5.768331428642048,-0.1448712353463472,[0.105 0.2   0.288 0.336],[0.47155679 0.99976147 1.49025349 1.81772321],,,,,,,,,,,,,,,,,,
109,4.0,,ATCC33656,E.rectale,yield_expt_090622_rerun_sep2nd,run3hplcrep,5,epsilon_plus,Richa,,0.41855046673598,no,1.0,20220906,-1.1178852621959214,17.137080616922365,[0.225 0.278 0.502],[16.70449559 17.05020964 16.53306193],3.878591618217923,12.503775036357004,[0.105 0.225 0.502],[12.54912432 13.895142   14.29404702],3.3563333078542716,6.607956620613915,[0.105 0.225 0.278],[7.00159411 7.22857517 7.63435123],0.3394901612211975,0.4438305001686015,[0.105 0.225 0.278],[0.48209815 0.51165984 0.54414352],,,,,0.6267473520277828,0.0667909512838808,[0.105 0.225 0.278],[0.13345227 0.2050253  0.24295768],1.6497728495823645,3.5466331193687757,[0.105 0.225 0.278],[3.73477182 3.86915518 4.03903425],6.425921802567931,9.150285002541894,[0.105 0.225],[ 9.82500679 10.59611741],,,,,,,,,,
110,73.0,,ATCC33656,E.rectale,Markus_old_Er7,Markus_old_Er7,74,epsilon,Markus,,0.5164257741772004,yes,1.0,2015,-8.645548093557165,18.8876506476046,[0.106 0.194 0.252 0.3  ],[17.85679744 17.43080662 16.68474099 16.21225056],2.688915545232649,0.0516924240200516,[0.106 0.194 0.252 0.3  ],[0.35264377 0.53792653 0.7431396  0.86401584],,,,,,,,,3.6628637958777186,-0.201120164007121,[0.106 0.194 0.252 0.3  ],[0.22647703 0.45025908 0.6937175  0.94582569],5.6739014369678245,0.0162794207089169,[0.106 0.194 0.252 0.3  ],[0.60527867 1.14566025 1.43310251 1.71524028],,,,,0.886521774273411,-2.1333474443854854,[0.106 0.194 0.252 0.3  ],[-2.107248   -1.80151681 -1.98862045 -1.88068797],60.0,,,,,,,,,
111,74.0,,ATCC33656,E.rectale,Markus_old_Er8,Markus_old_Er8,75,epsilon,Markus,,0.7129407548273107,yes,1.0,2015,-8.84267049181399,18.178269649093465,[0.1   0.224 0.297 0.378],[17.26725906 16.29755877 15.45356958 14.86086337],3.861178785324073,0.2869624892187548,[0.1   0.224 0.297 0.378],[0.67640037 1.15005825 1.42577601 1.75293294],,,,,,,,,2.429190218719989,-0.0374093249397784,[0.1   0.224 0.297 0.378],[0.2561701  0.44016557 0.6367419  0.94404616],4.384430447476657,-0.0606688404132748,[0.1   0.224 0.297 0.378],[0.37927593 0.92673816 1.2262867  1.60506987],,,,,,,,,61.0,,,,,,,,,
112,31.0,check strain identifier,GE72,F.prausnitzii,yield_expt_modified_epsilon_rt5,run2,32,epsilon_plus,Richa,,0.301352772357224,no,1.0,,-5.180431966252391,19.852473203386182,[0.094 0.2   0.311],[19.35444157 18.83803018 18.23078653],0.6832879911424756,12.171251201004722,[0.094 0.119 0.2   0.311],[12.14907903 12.27676821 12.43494995 12.31890812],-0.1782707929359113,7.403458067084019,[0.094 0.119 0.2   0.311],[7.38282746 7.37466633 7.38848279 7.33878763],-0.6574101376231437,0.4300560015236387,[0.094 0.119 0.2   0.311],[0.40141118 0.32631457 0.27788859 0.23864473],,,,,8.426619146713087,-0.2192972061662108,[0.094 0.119 0.2   0.311],[0.53693876 0.79892454 1.50941213 2.37840801],-0.0829666391867328,2.555691465843152,[0.094 0.119 0.2   0.311],[2.56762691 2.51205864 2.55891378 2.52409869],,,,,,,,,,,,,,
113,157.0,check if we can fix propionate peak,KLE1255,F.prausnitzii,BHI-Dec6,BHI-Dec6,158,BHI,Jonas,,1.675619739220565,maybe,1.0,2022-12-06 00:00:00,-5.092660307829793,7.195168927117696,[0.163 0.22  0.295 0.364 0.401],[6.43585279 6.1690084  5.334414   5.45199284 5.23586779],-1.1649516771541313,3.531467187092822,[0.163 0.22  0.295 0.364 0.401],[3.03982043 2.98131263 4.35276891 3.14856993 2.45383877],6.036169519024462,11.430766958870036,[0.163 0.22  0.295 0.364 0.401],[12.71682536 12.54484607 12.82736253 13.83088141 13.94411205],-5.539939021116294,2.721497785457764,[0.163 0.22  0.295 0.364 0.401],[1.85198568 1.62842925 0.7834917  0.744616   0.6048343 ],10.899575342804328,0.7709474287584288,[0.163 0.22  0.295 0.364 0.401],[2.55323239 3.03668566 4.21748223 4.68633357 5.08909051],0.2153675634009906,0.0561215678970923,[0.163 0.22  0.295 0.364 0.401],[0.07575263 0.11357761 0.12751726 0.16223887 0.11229687],7.633485932254785,1.2440324198360866,[0.163 0.22  0.295 0.364 0.401],[0.89968535 1.93335921 9.2903397  2.48413079 2.62776726],-9.534267354902669,4.63344470439554,[0.163 0.22  0.295 0.364 0.401],[2.27328171 4.44023774 0.64401671 0.40365213 1.64808745],,,,,,,,,,
114,156.0,Jonas check growth conditions,GE72,F.prausnitzii,TG2022-SaturdaySunday,TG2022-SaturdaySunday,157,tbd,Jonas,,0.2590404534298216,no,1.0,,-5.034637854441413,18.48064341508275,[0.666 0.404 0.474],[15.29928974 16.91763981 15.45151985],8.852874205687714,8.098958535007126,[0.666 0.404 0.474],[14.08448484 11.92103856 11.96018998],0.4251583944165648,6.898608932598132,[0.666 0.404 0.474],[7.27969825 7.33899142 6.73358169],0.6635227167742391,-0.1474757923326516,[0.666 0.404 0.474],[0.30109406 0.13886502 0.14209262],8.992302292857685,-1.4200382863841303,[0.666 0.404 0.474],[4.61386479 2.33636201 2.67377309],0.1802586294166581,-0.0003612346600604,[0.666 0.404 0.474],[0.12457183 0.08585063 0.06681316],8.783886670474795,1.0905251015801996,[0.666 0.404 0.474],[6.72934943 4.05980266 6.04474424],-1.6327425425978594,8.978408694640938,[0.666 0.404 0.474],[7.83388917 8.16212793 8.41825449],,,,,,,,,,
115,155.0,Jonas check growth conditions,GE72,F.prausnitzii,TG2022-SaturdaySunday,TG2022-SaturdaySunday,156,tbd,Jonas,,0.2577634292336511,no,1.0,,-8.656253795447096,20.733360236226357,[0.569 0.307 0.432],[15.98465981 18.26956227 16.62347866],5.726993923554596,10.09708898336838,[0.569 0.307 0.432],[13.55791544 12.07685105 12.14740851],-1.2230322053700842,7.83309901100263,[0.569 0.307 0.432],[7.1425239  7.46347004 7.29357697],-0.1204418170458856,0.1937424521150545,[0.569 0.307 0.432],[0.12644808 0.15812259 0.13911879],7.7180236589469455,-0.5441078699318437,[0.569 0.307 0.432],[3.96344632 1.95245999 2.54694503],0.3295025354361187,-0.0463264173024137,[0.569 0.307],[0.14116053 0.05483086],9.628956415079635,0.6149385483112695,[0.569 0.307 0.432],[6.10018041 3.57800493 4.76130529],-2.3372805817386872,8.77614417548094,[0.569 0.307 0.432],[7.63293811 8.26322946 7.37510195],,,,,,,,,,
116,126.0,,F.prausnitzii,F.prausnitzii,BHI-FP-Dec13,BHI-FP-Dec13,127,BHI,Jonas,,0.8365675518660406,maybe,1.0,2022-12-13 00:00:00,-7.721807313505526,7.972061874160353,[0.159 0.227 0.348],[6.75683409 6.199625   5.29191996],2.2872987081294283,12.941089067711758,[0.159 0.227 0.348],[13.41198736 13.29283345 13.79732365],-3.653080358943645,12.72328696592816,[0.159 0.227 0.348],[12.18804397 11.8228163  11.47763964],-2.6678618662976756,2.083562906297923,[0.159 0.227 0.348],[1.663122   1.47210218 1.15725393],7.920264972806945,1.0997175507787085,[0.159 0.227 0.348],[2.40998893 2.81803581 3.8846024 ],-0.0909141714177865,0.0961643065188222,[0.159 0.227 0.348],[0.06176866 0.1066732  0.05332006],5.2597329352527025,0.6412655329886068,[0.159 0.227 0.348],[1.45523948 1.87009398 2.45910711],-2.370167932730044,3.070858114413463,[0.159 0.227 0.348],[2.67089613 2.56892006 2.23305489],,,,,,,,,,
117,112.0,,KLE1255,F.prausnitzii,BHI-Richa-22Dec24,BHI-Richa-22Dec24,113,BHI,Richa,1.0,0.863097483723002,yes,1.0,2022-12-24 00:00:00,-5.671833500965011,7.520281330050357,[0.096 0.14  0.186 0.236],[6.94819441 6.75922041 6.47922296 6.1624211 ],5.0937342597640685,2.69133889067369,[0.096 0.14  0.186 0.236],[3.1746049  3.42181444 3.62150711 3.89910625],-0.4879745139692335,12.958778887342344,[0.096 0.186 0.236],[12.93017579 12.81693676 12.87645332],-2.743368872863587,1.6104904464403416,[0.096 0.14  0.186 0.236],[1.33687453 1.24423137 1.09473072 0.96098845],6.631551637731125,1.8798607460717192,[0.096 0.14  0.186 0.236],[2.56343763 2.74676014 3.09998939 3.4728168 ],0.0773499372811957,0.0255848299199417,[0.14  0.186 0.236],[0.03673228 0.03936047 0.0441324 ],9.190713882215348,0.7562446320028342,[0.096 0.14  0.186 0.236],[1.46458986 2.25703777 2.54175573 2.8090849 ],-18.20182524844665,4.060099266978664,[0.096 0.14  0.186 0.236],[ 2.10928518  2.19950105 -0.07611345  0.03092328],62.0,,,,,,,,,
118,113.0,,KLE1255,F.prausnitzii,BHI-Richa-22Dec24,BHI-Richa-22Dec24,114,BHI,Richa,2.0,0.8422923167999876,yes,1.0,2022-12-24 00:00:00,-4.811857315618588,7.326628553234824,[0.081 0.148 0.2   0.256],[6.90769782 6.65243223 6.38220845 6.06805345],4.963036264269902,2.671670864125927,[0.081 0.148 0.2   0.256],[3.05312579 3.44421031 3.65519488 3.93383232],-0.59765881065246,12.91641419592613,[0.081 0.148 0.2   0.256],[12.88184726 12.79695469 12.81341901 12.76403954],-1.7073943417028286,1.375036129116403,[0.081 0.148 0.2   0.256],[1.22519223 1.13957982 1.03639045 0.9294169 ],5.419476386954126,2.161679091965518,[0.081 0.148 0.2   0.256],[2.64819784 2.89898907 3.22192667 3.58994411],0.0052802405220265,0.0380725613210749,[0.081 0.148 0.2   0.256],[0.03861158 0.03853769 0.03939085 0.0393671 ],6.707934532250709,1.2160445010661234,[0.081 0.148 0.2   0.256],[1.69779743 2.31356884 2.54808152 2.89966536],-10.84988190146436,2.2263052984299643,[0.081 0.148 0.2   0.256],[ 1.75402333  0.0924366  -0.19571437 -0.17769347],63.0,,,,,,,,,
119,125.0,,F.prausnitzii,F.prausnitzii,BHI-FP-Dec13,BHI-FP-Dec13,126,BHI,Jonas,,0.8641775578465924,no,1.0,2022-12-13 00:00:00,-7.784470180163263,7.864056511957355,[0.165 0.231 0.36  0.535],[6.3194712  6.24791597 5.29538868 3.54369919],16.007766939022975,6.823361265663676,[0.165 0.231 0.36  0.535],[ 6.03661907 13.82140239 14.10097854 14.00047218],10.719312028346115,7.145428068542135,[0.165 0.231 0.36  0.535],[ 6.39705164 12.26147764 11.74030712 12.02150771],-3.5568111525096455,2.4824865555905515,[0.231 0.36  0.535],[1.68064946 1.16766294 0.59417791],10.022204975914764,0.3025460709598746,[0.165 0.231 0.36  0.535],[1.60979297 2.95188481 4.06239475 5.52477838],0.0731337907410448,0.1259472338871138,[0.231 0.36  0.535],[0.15187871 0.13657585 0.17173579],1.9554040480768788,2.0474225891006093,[0.231 0.36  0.535],[2.66060201 2.47085233 3.21259838],-10.872240833465014,6.081468506669313,[0.231 0.36  0.535],[3.22406661 2.7683643  0.00983143],,,,,,,,,,
120,124.0,,GE77,F.prausnitzii,BHI-FP-Dec13,BHI-FP-Dec13,125,BHI,Jonas,,0.6800539694926542,no,1.0,2022-12-13 00:00:00,-6.788276018037967,7.900041376819051,[0.179 0.291],[6.68493997 5.92465306],-4.71934551289346,5.371543951566342,[0.179 0.291],[4.5267811  3.99821441],-6.044317946808337,13.599501329980146,[0.179 0.291],[12.51756842 11.84060481],0.155694482287252,1.477068651893839,[0.179 0.291],[1.50493796 1.52237575],5.068199825982831,1.8217150256566808,[0.179 0.291],[2.72892279 3.29656118],-0.1545807831321297,0.1929666536554445,[0.179 0.291],[0.16529669 0.14798365],6.545582279375056,0.7351406858625761,[0.179 0.291],[1.90679991 2.63990513],22.242703326521653,-3.878519298872045,[0.179 0.291],[0.1029246  2.59410737],,,,,,,,,,
121,116.0,,DSM17677,F.prausnitzii,Markus_BHI-202212_27,Markus_BHI-202212_27,117,BHI,Markus,1.0,0.7840565417392144,yes,1.0,2022-12-27 00:00:00,-0.8562753973635686,10.025522428827,[0.125 0.188 0.405 0.52 ],[10.08827362  9.65619456  9.69704608  9.60050651],10.278192265025153,-7.745327418341871,[0.125 0.188 0.405 0.52 ],[-7.18684123 -5.15897847 -2.97622915 -2.9348588 ],1.0162675641281709,7.321532831300788,[0.125 0.188 0.405 0.52 ],[7.37549132 7.59827687 7.73674679 7.83375559],2.3708497564845072,1.2016801898848153,[0.125 0.188 0.405 0.52 ],[1.28644006 1.8371904  2.34074499 2.2774573 ],6.809648118084425,2.6926573338236848,[0.125 0.188 0.405 0.52 ],[3.06416215 4.40544472 5.84941313 5.8819537 ],2.7107589178188496,-0.5009359878388681,[0.125 0.188 0.405 0.52 ],[-0.20992532  0.15108951  0.35011068  1.06090071],4.901579891822962,0.343461273010367,[0.125 0.188 0.405 0.52 ],[0.96092304 1.38012213 1.97976385 3.12119197],-0.1894579755617814,-1.3980628415114171,[0.125 0.188 0.405 0.52 ],[-1.42722908 -1.35640738 -1.67904239 -1.36412148],64.0,,,,,,,,,
122,120.0,,DSM17677,F.prausnitzii,Markus_BHI-202212_27,Markus_BHI-202212_27,121,BHI,Markus,2.0,0.6946695839520703,yes,1.0,2022-12-27 00:00:00,-1.4011229318200245,10.224627164508355,[0.146 0.3   0.414 0.465],[10.08827362  9.65619456  9.69704608  9.60050651],14.222046010597229,-9.275279653326916,[0.146 0.3   0.414 0.465],[-7.18684123 -5.15897847 -2.97622915 -2.9348588 ],1.4030257469489122,7.171315363721629,[0.146 0.3   0.414 0.465],[7.37549132 7.59827687 7.73674679 7.83375559],3.374626178215038,0.8176132679830374,[0.146 0.3   0.414 0.465],[1.28644006 1.8371904  2.34074499 2.2774573 ],9.419240254224569,1.6801200921589243,[0.146 0.3   0.414 0.465],[3.06416215 4.40544472 5.84941313 5.8819537 ],3.41548701900415,-0.7933361778190592,[0.146 0.3   0.414 0.465],[-0.20992532  0.15108951  0.35011068  1.06090071],5.999343242523133,-0.1267821995562155,[0.146 0.3   0.414 0.465],[0.96092304 1.38012213 1.97976385 3.12119197],-0.2433767289384749,-1.3760815434869191,[0.146 0.3   0.414 0.465],[-1.42722908 -1.35640738 -1.67904239 -1.36412148],65.0,,,,,,,,,
123,21.0,"for glucose yield only, glycerol peak masking lac/suc",Fecal1,Fecal1,yield_mGAM_fecal_samples_rt50,fecmGAM,22,mGAM,Richa,,1.752226348540322,yes,1.0,,-3.582851540098206,1.7416950027787952,[0.08  0.181 0.38 ],[1.46409532 1.07958816 0.38479369],1.5494466917154597,1.8977838447676068,[0.08 0.38],[2.02173958 2.48657359],3.0227574418101897,9.569658100123291,[0.08 0.38],[ 9.8114787  10.71830593],0.7377508081645207,0.3956368490750991,[0.08  0.181 0.38 ],[0.44598199 0.54224752 0.6715793 ],,,,,,,,,,,,,1.7006368315557163,4.59160658174432,[0.08 0.38],[4.72765753 5.23784858],66.0,,,,,,,,,
124,16.0,"for glucose yield only, glycerol peak masking lac/suc",Fecal1,Fecal1,yield_expt_090822_fecPc_woTryp,fecwoTry,17,epsilon_noTryp,Richa,,0.6977080561135689,yes,1.0,20220908,-10.944274474091191,18.54084813880521,[0.082 0.172 0.258 0.473],[18.02985726 16.58296594 15.12009821 13.65036079],3.507895391834771,11.030667741732064,[0.082 0.172 0.258],[11.31973388 11.63112234 11.93718945],,,,,1.4527558423377216,-0.0439998849049957,[0.082 0.172 0.258],[0.07839848 0.19917714 0.33423571],,,,,,,,,0.550237959880112,1.7189076523818074,[0.172 0.258 0.473],[1.80286073 1.87583204 1.97489507],2.681202595840222,2.9629916273374053,[0.082 0.172 0.258 0.473],[3.14221113 3.39285025 3.77247988 4.1854098 ],67.0,,,,,,,,,
125,17.0,"for glucose yield only, glycerol peak masking lac/suc",Fecal2,Fecal2,yield_expt_090822_fecPc_woTryp,fecwoTry,18,epsilon_noTryp,Richa,,0.9734460002504726,yes,1.0,20220908,-7.340105239045539,19.201584646567625,[0.069 0.197 0.396 0.428],[18.85553084 17.48141287 16.47443679 15.99424338],5.201569151494653,10.805531750107384,[0.069 0.197 0.396 0.428],[11.06247734 12.00842385 12.72298859 13.0979476 ],,,,,0.5245051741549008,0.1313610650444023,[0.069 0.197 0.396 0.428],[0.15555699 0.25508639 0.32638661 0.36012491],,,,,,,,,9.189630839810585,0.8819392448414948,[0.069 0.197 0.396 0.428],[1.4185396  2.91400276 4.01424176 5.19767048],6.5981561463046186,3.950671653820123,[0.069 0.197 0.396 0.428],[4.16455556 5.65834329 6.32756491 6.84421306],68.0,,,,,,,,,
126,22.0,"for glucose yield only, glycerol peak masking lac/suc",Fecal2,Fecal2,yield_mGAM_fecal_samples_rt50,fecmGAM,23,mGAM,Richa,,1.18661824768374,yes,1.0,,-2.3426138328177917,3.4356675738313984,[0.157 0.318 0.379],[3.12949792 2.46645736 2.71045523],9.354040649894213,4.629956832726105,[0.157 0.318 0.379],[6.05958071 7.74633246 8.07230805],1.2090400106513275,10.635135553679714,[0.157 0.318 0.379],[10.83350282 10.98850121 11.1159228 ],1.8550640877000728,0.3009120707559646,[0.157 0.318 0.379],[0.59862274 0.86729189 1.02104631],,,,,0.0956801220567834,0.0466338931628253,[0.157 0.318 0.44 ],[0.06063211 0.0794345  0.08738238],,,,,0.0920409589321014,6.702140982445273,[0.157 0.318 0.379],[6.75309205 6.59857162 6.83336225],69.0,,,,,,,,,
127,18.0,"for glucose yield only, glycerol peak masking lac/suc",Fecal4,Fecal4,yield_expt_090822_fecPc_woTryp,fecwoTry,19,epsilon_noTryp,Richa,,0.7465049000351045,yes,1.0,20220908,-5.923749544552999,19.01552451377968,[0.071 0.194 0.253 0.548],[19.0578476  17.71611894 16.94855287 16.02486163],3.2300424570186026,10.905246592335882,[0.071 0.194 0.253 0.548],[10.94980637 11.57811186 11.96573183 12.57056157],,,,,0.2268950617428199,0.1031546904895455,[0.071 0.194 0.253],[0.11998737 0.14494167 0.16206668],0.1272493568647477,0.3281320282620443,[0.194 0.253 0.548],[0.34878219 0.36516957 0.39705743],,,,,6.063227594436551,0.9291274074820788,[0.071 0.194 0.253 0.548],[1.19081785 2.17655786 2.65066577 4.16186876],7.708971095082127,3.835618285122979,[0.071 0.194 0.253],[4.37839917 5.34521298 5.77648974],70.0,,,,,,,,,
128,23.0,"for glucose yield only, glycerol peak masking lac/suc",Fecal4,Fecal4,yield_mGAM_fecal_samples_rt50,fecmGAM,24,mGAM,Richa,,1.254707535858305,yes,1.0,,-3.677938828766717,2.532108534708011,[0.067 0.17  0.268 0.395],[2.2717114  1.89769568 1.59874854 1.05013356],6.898524436849395,6.023908137963418,[0.067 0.268 0.395],[6.37858241 8.15041986 8.57864498],-0.2858714451921972,10.910600775419942,[0.067 0.268 0.395],[10.87588478 10.87418042 10.77305097],2.15849840111604,0.2497606569508394,[0.067 0.17  0.268 0.395],[0.44218157 0.55856622 0.80778479 1.13315861],,,,,,,,,,,,,6.379383396100564,4.287770444673585,[0.067 0.17  0.268 0.395],[4.78471366 5.23704916 6.05744252 6.8133215 ],71.0,,,,,,,,,
129,24.0,"for glucose yield only, glycerol peak masking lac/suc",FecalPP,FecalPP,yield_mGAM_fecal_samples_rt50,fecmGAM,25,mGAM,Richa,,1.005117021590697,yes,1.0,,-3.354323023197923,1.85433332880119,[0.086 0.16  0.27  0.35 ],[1.54450099 1.34949657 0.9435005  0.67499152],4.986593080836126,5.871284521340266,[0.086 0.16  0.27  0.35 ],[7.41615993 5.12291865 7.20704524 8.05740388],0.2569837287630448,10.760898359168666,[0.086 0.16  0.27  0.35 ],[10.73417836 10.87539747 10.81711037 10.83945514],2.437865210288811,0.2220838375545559,[0.086 0.16  0.27  0.35 ],[0.46972948 0.56608302 0.86433368 1.09938044],,,,,,,,,,,,,1.2549959949963905,4.937947353447625,[0.086 0.16  0.27 ],[5.05878921 5.11714812 5.28548266],72.0,,,,,,,,,
130,19.0,"for glucose yield only, glycerol peak masking lac/suc",FecalPP,FecalPP,yield_expt_090822_fecPc_woTryp,fecwoTry,20,epsilon_noTryp,Richa,,0.5966387691987031,yes,1.0,20220908,-11.466657875128137,19.90174122787984,[0.078 0.16  0.237],[19.04817426 17.98275983 17.22762711],9.974095588623811,10.215654187888834,[0.078 0.16  0.237],[10.9946612  11.80938764 12.58060913],,,,,1.321964967400879,0.0238208218343532,[0.078 0.16  0.237],[0.12253847 0.24441188 0.33244547],,,,,0.0542052089196769,0.0556988480501172,[0.078 0.237 0.524],[0.05437435 0.07717411 0.08102625],14.87938624359622,0.0588567818072634,[0.078 0.16  0.237],[1.28671588 2.30065666 3.65690627],7.523416872409467,3.4695466186191215,[0.078 0.16  0.237],[4.09150906 4.60073991 5.2900139 ],73.0,,,,,,,,,
131,20.0,,DSM18205,P.copri,yield_expt_090822_fecPc_woTryp,fecwoTry,21,epsilon_noTryp,Richa,,0.4767718795137452,yes,1.0,20220908,-5.173068399799056,19.25116793338205,[0.093 0.138 0.27  0.29 ],[18.87673173 18.38607398 17.95304664 17.69692227],2.310780668260675,10.903539934700875,[0.093 0.138 0.27  0.29 ],[11.10049509 11.25086243 11.48812891 11.60250082],0.880871588811095,-0.207761069528855,[0.093 0.138 0.27  0.29 ],[-0.11518713 -0.09976797  0.028254    0.05242625],0.0182949833400325,0.1000630174398982,[0.093 0.27  0.29 ],[0.10189154 0.10375082 0.10649331],0.5824998365903586,0.2188737941106729,[0.093 0.138 0.27  0.29 ],[0.26260243 0.31518997 0.35794352 0.40051662],,,,,1.641494904752896,1.0005260065785466,[0.093 0.138 0.27  0.29 ],[1.09605195 1.29407418 1.49712431 1.41327606],-1.3960965758849624,3.9114244035324734,[0.093 0.138 0.27  0.29 ],[3.91804624 3.52385963 3.67162517 3.42785418],74.0,,,,,,,,,
132,13.0,,DSM18205,P.copri,yield_expt_090222_modified_epsi,run3,14,epsilon_plus,Richa,,0.4561307163077284,no,1.0,20220906,-0.7773254843594425,19.104082829753654,[0.056 0.085 0.151 0.254],[19.00602472 19.0865444  19.01189344 18.88744905],8.096729730764542,11.70745949451724,[0.056 0.085 0.151 0.254],[12.1854812  12.25199931 13.11851749 13.69465442],0.2243748644796781,7.12973355238498,[0.056 0.085 0.151 0.254],[7.19235479 6.9317347  7.4235541  7.09379929],-0.2538535235499086,0.2878907453010764,[0.056 0.085 0.151 0.254],[0.28101618 0.25516568 0.25373719 0.22303992],0.3681718752138904,1.259507460624644,[0.056 0.085 0.151 0.254],[1.27166807 1.29778815 1.319896   1.34969947],0.4936513290254979,0.0441236835569676,[0.056 0.085 0.151 0.254],[0.06979841 0.0868164  0.12124991 0.16816364],1.4120384728787252,2.332902984855738,[0.056 0.085 0.151 0.254],[2.50003407 2.18859443 2.8105558  2.60340064],0.2971902019583325,9.843611189877914,[0.056 0.151 0.254],[9.86590173 9.87762979 9.92430672],,,,,,,,,,
133,33.0,,DSM18205,P.copri,yield_expt_modified_epsilon_rt5,run2,34,epsilon_plus,Richa,,0.4632032684916308,no,1.0,,-19.839453811852778,20.545853900989776,[0.103 0.152 0.194 0.485],[18.26737045 17.60319885 16.92204408 10.86075237],1.515901317410728,12.02070359668602,[0.103 0.152 0.194 0.485],[12.1444979  12.24356236 12.3658954  12.74471056],-0.4719759078695418,7.394771814028596,[0.103 0.152 0.194],[7.33679008 7.34332929 7.2922789 ],-0.1068601325674361,0.2235377567389266,[0.103 0.152 0.194 0.485],[0.2496478  0.24443241 0.1115859  0.18867755],10.984329934357024,1.0858182732125432,[0.103 0.152 0.194 0.485],[2.20658296 2.70997292 3.28274627 6.40333511],0.103750743616374,0.0266816585264318,[0.103 0.152 0.194 0.485],[0.03786933 0.04127716 0.04749533 0.07698801],5.943981127358679,2.640465084590736,[0.103 0.152 0.194 0.485],[3.03893629 3.63677368 3.96798116 5.46984758],0.4597541195773063,9.627756149237465,[0.103 0.152 0.194 0.485],[ 9.19305048  9.8892131  10.13053195  9.72763941],,,,,,,,,,
134,5.0,,DSM18205,P.copri,yield_expt_090622_rerun_sep2nd,run3hplcrep,6,epsilon_plus,Richa,,0.4561307163077284,no,1.0,20220906,-3.2532773032443667,19.85491568656512,[0.085 0.151 0.254],[19.80899658 18.98529219 19.17635242],8.125436444226718,11.727351273501233,[0.056 0.085 0.151 0.254],[11.85105862 12.9532276  12.71302597 13.82858121],2.396242378980426,6.727921491501521,[0.056 0.151 0.254],[6.8801593  7.05505942 7.35321349],0.0705116165121958,0.245129526695463,[0.056 0.151 0.254],[0.24736591 0.25906833 0.2614602 ],0.8832728980103304,1.2421560423238345,[0.056 0.151 0.254],[1.26930021 1.41843495 1.44592177],0.411472792666632,0.048415305809293,[0.056 0.085 0.151 0.254],[0.0653392  0.08946958 0.1123352  0.15118138],2.3124201814943435,1.9321605058039304,[0.056 0.085 0.151 0.254],[2.00801661 2.17118735 2.314763   2.49725648],2.257078450875012,8.464240244411814,[0.056 0.151 0.254],[8.50299767 8.97353012 8.95670611],,,,,,,,,,
