,notes,strain,species,experiment,experiment_short,exp_number,medium,experimentator,sample_number,growth_rate,use_in_study,num_av,date_of_experiment,glucose,glucose_y0,glucose_OD,glucose_conc,acetate,acetate_y0,acetate_OD,acetate_conc,propionate,propionate_y0,propionate_OD,propionate_conc,succinate,succinate_y0,succinate_OD,succinate_conc,lactate,lactate_y0,lactate_OD,lactate_conc,butyrate,butyrate_y0,butyrate_OD,butyrate_conc,formate,formate_y0,formate_OD,formate_conc,ethanol,ethanol_y0,ethanol_OD,ethanol_conc,exp_number_usedonly
104,,DSM20478,E.faecalis,Markus_102022,Markus_102022,105.0,epsilon_plus,Markus,,0.9519555887062618,no,1.0,2022-10-10 00:00:00,-11.613561933827233,19.739274433664143,[0.131 0.232 0.332 0.409],[17.97995299 17.51845358 15.65415168 14.9831671 ],-0.2770252095901875,10.976364902097869,[0.131 0.232 0.332 0.409],[10.85819941 11.07211291 10.81216062 10.85715084],4.049287683900275,3.2365873258446,[0.131 0.232 0.332 0.409],[3.67979775 4.31837426 4.56871867 4.84987223],0.5730443053395446,0.04535355760033078,[0.131 0.232 0.332 0.409],[0.13609011 0.12751074 0.29578658 0.25466773],14.452380544496942,-0.5236253547928502,[0.131 0.232 0.332 0.409],[1.39302594 2.79992336 4.25771004 5.41026737],0.38582712347434867,0.02912041044542708,[0.131 0.232 0.332 0.409],[0.08135273 0.11706878 0.15471126 0.18930202],6.285517775957794,0.37365618539824225,[0.131 0.232 0.332 0.409],[1.29481613 1.59064776 2.66206514 2.88630733],-5.7557136371734945,15.276218936639209,[0.131 0.232 0.332 0.409],[14.4161768  14.04136158 13.51723453 12.77579499],
143,,ERV165,E.faecium,TG2022-Monday,TG2022-Monday,144.0,epsilon,Jonas,,1.181441255816184,no,1.0,,-6.3177973910521,19.277106600138172,[0.119 0.159],[18.52528871 18.27257681],-1.5241206373696101,11.330492148056083,[0.119 0.159],[11.14912179 11.08815697],11.41776359596487,4.55765242461505,[0.119 0.159],[5.91636629 6.37307684],1.5990837575196764,0.06536587161547765,[0.119 0.159 0.216],[0.3021598  0.24048358 0.44340162],6.514929015676336,0.46046462961552526,[0.119 0.159 0.216],[1.24287536 1.48419773 1.87269574],0.3773757872065714,-0.030589811081513776,[0.159 0.216],[0.02941294 0.05092336],-9.243283799716659,3.9930143318792544,[0.119 0.159 0.216],[3.041015   2.27155519 2.10029061],11.348522748235075,20.313059643629664,[0.119 0.159 0.216],[21.32604923 22.69179069 22.52750925],
142,,ERV165,E.faecium,TG2022-Monday,TG2022-Monday,143.0,epsilon,Jonas,,1.145391184631145,no,1.0,,-9.011611733125093,19.48925244799786,[0.131 0.18  0.27  0.343],[18.43793236 18.04554773 16.28259068 16.86420978],0.029718410230106913,11.00103972377685,[0.131 0.18  0.27  0.343],[10.99355545 11.02957252 10.99033903 11.01815172],5.449092779966964,5.217729704900252,[0.131 0.18  0.27  0.343],[5.75723578 6.41388951 6.71445395 7.02030131],-0.7749381231863453,0.36201202107440883,[0.131 0.18  0.27  0.343],[0.28569644 0.20121369 0.12717275 0.11792237],8.090026644953046,0.30590961161103103,[0.131 0.18  0.27  0.343],[1.39061797 1.74701111 2.4515851  3.10960889],-0.07038165518100016,0.061950241828631125,[0.18  0.27  0.343],[0.04541076 0.05159018 0.03303713],4.960798699618092,1.9315815738817954,[0.131 0.18  0.27  0.343],[2.93846386 2.44087276 3.09082773 3.83993994],6.981869344357584,20.371461840540476,[0.131 0.18  0.27  0.343],[20.55248176 22.51435899 22.40834827 22.46190562],
153,"strain from Hwa lab, possible contamination",GE514,E.hallii,TG2022-SaturdaySunday,TG2022-SaturdaySunday,154.0,tbd,Jonas,,0.7946517437132817,no,1.0,,-13.913503986084741,20.587555995226886,[0.13  0.381 0.426 0.468],[18.6789552  15.59471849 14.82549024 13.70258696],3.3209261249300233,10.819374213966453,[0.13  0.381 0.426 0.468],[11.24565171 12.10101947 12.24397687 12.35275001],-0.15133748603045785,6.000587499637424,[0.13  0.381 0.426 0.468],[5.93702713 6.05755829 6.05185092 5.74328449],-0.3891054116312256,0.3404765625219154,[0.13  0.381 0.426 0.468],[0.29610329 0.16956547 0.17168108 0.17786331],10.277560786635028,0.3695376486669927,[0.13  0.381 0.426 0.468],[1.71624803 4.20060283 4.83767255 5.16360009],0.09227457884360935,0.03723061839661933,[0.13  0.381 0.426 0.468],[0.05025851 0.05827008 0.09747557 0.0725641 ],8.30595046080648,1.3847345079268518,[0.13  0.381 0.426 0.468],[2.44510311 4.56058082 5.05586911 5.14724539],5.550831202545954,7.396804939924247,[0.13  0.381 0.426 0.468],[ 7.98583437 10.43115411  8.92375904 10.04539009],
42, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,double check strain,DSM3353,E.hallii,TG2022-SaturdaySunday,TG2022-SaturdaySunday,155.0,tbd,Jonas,,0.5865358819308939,maybe,1.0,,-7.187972500949574,19.566439749291895,[0.136 0.205 0.298 0.372],[18.62794128 18.07490878 17.3404497  16.95541903],6.562094924751898,11.02379205172819,[0.136 0.205 0.298 0.372],[11.87018829 12.40436563 13.0463912  13.40850106],-2.3278740631261914,6.310474135559596,[0.136 0.205 0.298 0.372],[5.94116445 5.98118765 5.45106109 5.51500267],-0.16262522820744582,0.3354579862801081,[0.136 0.205 0.298 0.372],[0.37808966 0.20605742 0.29728926 0.2959815 ],0.5770174747538206,0.685723351087031,[0.136 0.205 0.298 0.372],[0.71426676 0.85428142 0.90346785 0.85424204],0.19737557112789278,0.025419996005885705,[0.136 0.205 0.298],[0.04876692 0.07197206 0.081644  ],10.221844866216495,0.9198745481168594,[0.136 0.205 0.298 0.372],[2.34604692 2.9653034  3.964118   4.73831502],-5.2573921471762946,9.175016547006825,[0.136 0.205 0.298 0.372],[7.7289091  8.48755412 9.05911782 6.10926169],
138,double check strain,ATCC27751,E.hallii,TG2022-Monday,TG2022-Monday,139.0,epsilon,Jonas,,1.25661014562625,no,1.0,,-5.402576294530763,19.295487924354422,[0.116 0.153 0.226 0.298],[18.616215   18.50859499 18.12744738 17.64545133],10.014030313691167,10.391763771313224,[0.116 0.153 0.226 0.298],[11.51873517 11.88527096 12.82035315 13.28382185],1.9472775738280275,5.494855866876561,[0.116 0.153 0.226 0.298],[5.640759   5.82370585 6.07485252 5.98429721],0.6412647264799011,0.44607475323091134,[0.116 0.153 0.226 0.298],[0.55564519 0.51341385 0.56404015 0.65972274],0.32589904587217444,0.46458621721754273,[0.153 0.226 0.298],[0.51577455 0.53556942 0.56304833],0.00537324507443684,0.022628907777181323,[0.226 0.298],[0.02384326 0.02423013],6.554119041847687,2.4816339298003953,[0.116 0.153 0.226 0.298],[3.52224954 3.16085143 3.90585252 4.53499863],15.812725219318846,19.803040633553945,[0.116 0.153 0.226 0.298],[21.36422068 22.30989851 23.89080548 24.18672897],
139,double check strain,ATCC27751,E.hallii,TG2022-Monday,TG2022-Monday,140.0,epsilon,Jonas,,1.360114002478142,no,1.0,,6.6010207724370185,16.444615941259396,[0.113 0.161 0.265],[16.49895597 18.51814421 17.87469784],15.8982218958944,9.045473577487533,[0.113 0.161 0.265],[10.42697779 12.21161825 13.06696629],9.345354221003925,3.734164929900313,[0.113 0.161 0.265],[4.19298011 6.11161212 5.93504848],0.7923460257974523,0.37333192279590544,[0.113 0.161 0.265],[0.48059429 0.47499056 0.59148543],0.1486677408131456,0.5030942611516559,[0.113 0.161 0.265],[0.52922169 0.51339657 0.54679643],-0.26812881289529594,0.0933445182077997,[0.161 0.265],[0.05017578 0.02229038],3.7534721847385413,3.106067195193807,[0.113 0.161 0.265],[3.85857921 3.23045134 4.25229255],25.112782218798056,17.870658965230085,[0.113 0.161 0.265],[19.50201305 23.67700273 23.96875073],
119,,DSM3353,E.hallii,Markus_BHI-202212_27,Markus_BHI-202212_27,120.0,BHI,Markus,,0.8774145158604275,yes,1.0,2022-12-27 00:00:00,-2.4123814894539564,10.515650213029904,[0.139 0.267 0.447 0.619],[ 9.86189089 10.22675427  9.59903949  8.82389065],2.7381841782597918,-9.078899729717167,[0.139 0.267 0.447 0.619],[-8.81756741 -8.16138415 -7.90358167 -7.40245857],0.0862344866929081,7.357851314905941,[0.139 0.267 0.447 0.619],[7.09787496 7.69547377 7.51153633 7.25345735],0.3948751917228856,0.812744776015739,[0.139 0.267 0.447 0.619],[0.8799459  0.92526365 0.94038677 1.08663906],0.6981919142740356,1.933461992801128,[0.139 0.267 0.447 0.619],[2.08659915 2.06664573 2.19797076 2.41037083],5.780592555177011,-0.810075972448834,[0.139 0.267 0.447 0.619],[-0.02432588  0.73353286  1.82300001  2.73652136],-0.38869271568092545,0.894906865970905,[0.139 0.267 0.447 0.619],[0.83747957 0.81149436 0.68896256 0.6695353 ],-0.08867341865684532,-1.4405989092105296,[0.139 0.267 0.447 0.619],[-1.44313231 -1.48696537 -1.46112632 -1.50169891],45.0
130,,DSM3353,E.hallii,TG2022-Friday,TG2022-Friday,131.0,tbd,Jonas,,1.268306462379366,no,1.0,,-5.808527303614945,18.538418892799914,[0.126 0.18  0.272 0.369 0.458],[17.91011135 17.12508127 17.28200054 16.48151886 15.73240157],8.94656149936283,10.659302365373732,[0.126 0.18  0.272 0.369 0.458],[11.71156628 12.44134673 12.98135612 13.93699913 14.79516247],-1.293789505992982,6.275131475956733,[0.126 0.18  0.272 0.369 0.458],[6.16184611 6.08295306 5.99680584 5.33127913 5.98499899],1.772540812928281,0.29218341784275903,[0.126 0.18  0.272 0.369 0.458],[0.53522175 0.60641642 0.72192222 0.9973334  1.09044314],0.07595372058092942,0.511832005649894,[0.126 0.18  0.369 0.458],[0.52646067 0.52653236 0.51777586 0.5626147 ],-0.4460181155524465,0.28480936728664624,[0.126 0.18  0.272 0.458],[0.2439015  0.1958565  0.14915768 0.08824703],12.39812000028133,1.1066985743170041,[0.126 0.18  0.272 0.369 0.458],[2.73294872 3.49755918 4.14120863 5.65118465 6.9299503 ],-1.5985664748722843,9.584116927668875,[0.126 0.18  0.272 0.369 0.458],[ 9.51202779  9.53611989  9.6783098   6.65737761 10.29076365],
173,plot chromatogram up to 50min,ATCC33656,E.rectale,BHI-Richa-22Dec30,BHI-Richa-22Dec30,174.0,BHI,Richa/Jonas,2.0,0.6446261332449996,maybe/check in ZH,1.0,2022-12-30 00:00:00,-6.446067431260162,6.92089998748917,[0.17  0.233 0.295],[5.8130337  5.44323004 5.00708116],4.9134032988661165,2.3163780012513695,[0.17  0.233 0.295],[3.14486729 3.47488902 3.7589332 ],-0.6891308805174475,11.997238457530148,[0.17  0.233 0.295],[11.86006621 11.87703387 11.77360194],-2.028618428707544,1.6899882237435755,[0.17  0.233 0.295],[1.32713142 1.25359365 1.07326393],7.584782620379496,1.1159391388245408,[0.17  0.233 0.295],[2.43540211 2.82260897 3.38398461],0.007778720112885475,0.0506107242698847,[0.17  0.233 0.295],[0.05292405 0.0504253  0.05391237],4.7926160599890695,1.1957778096345844,[0.17  0.233 0.295],[2.01862254 2.29612671 2.61783019],-12.023230184925895,6.32173174052704,[0.17  0.233 0.295],[3.66597638 4.75379941 2.15320476],
172,"plot chromatogram up to 50min, check for butyrate peak",ATCC33656,E.rectale,BHI-Richa-22Dec30,BHI-Richa-22Dec30,173.0,BHI,Richa/Jonas,1.0,0.5592997960792837,maybe/check in ZH,1.0,2022-12-30 00:00:00,-5.140135932069273,6.931205212584866,[0.18  0.233 0.28 ],[5.99059947 5.76627965 5.47462231],5.683785326144885,2.1704894685778098,[0.18  0.233 0.28 ],[3.18675643 3.50931016 3.75426504],0.09032048644944288,11.843785047688012,[0.18  0.233 0.28 ],[11.83908098 11.9094292  11.84543706],-1.8213694602845882,1.6370777125472395,[0.18  0.233 0.28 ],[1.30598614 1.21960302 1.12343493],7.074337272557475,1.114701479002096,[0.18  0.233 0.28 ],[2.40777634 2.72111962 3.11772421],0.03700985050959577,0.042516501958648624,[0.18  0.233 0.28 ],[0.04976389 0.0498938  0.05353964],6.3751816980647105,0.785816975470925,[0.18  0.233 0.28 ],[1.92165314 2.29612057 2.55767813],-31.21064397847531,10.668362930675377,[0.18  0.233 0.28 ],[4.40308529 4.77364825 1.19937897],
106,,ATCC33656,E.rectale,Markus_102022,Markus_102022,107.0,epsilon_plus,Markus,,0.6445318586795565,yes,1.0,2022-10-10 00:00:00,-9.77413845539917,19.44108536559778,[0.123 0.225 0.355 0.464],[18.13692938 17.31602212 16.12765451 14.77731588],3.5456042563393435,10.845859529259577,[0.123 0.225 0.355 0.464],[11.23568815 11.67438227 12.18188531 12.42920256],0.3179878087725729,3.2190908300341032,[0.123 0.225 0.355 0.464],[3.29205667 3.24016065 3.33674822 3.37848955],-0.20912390971635972,0.33592610538498047,[0.123 0.225 0.355 0.464],[0.33262309 0.2901347  0.18878392 0.28811511],1.159028973242543,0.0828926375173626,[0.123 0.225 0.355 0.464],[0.26762466 0.3137745  0.42797681 0.67478138],5.181309289965017,-0.18582412345292681,[0.123 0.225 0.355 0.464],[0.4411685  0.9957913  1.65110023 2.21523142],0.4607903503272517,1.143027245766446,[0.123 0.225 0.355 0.464],[1.17541265 1.24210346 1.39269305 1.29964215],5.495728659617965,11.229530523091324,[0.123 0.225 0.355 0.464],[11.75524519 12.69897995 13.1398999  13.7375124 ],46.0
89,,ATCC33656,E.rectale,Markus_old_Er16,Markus_old_Er16,90.0,epsilon,Markus,,0.5857952187406321,no,1.0,2015,-53.633477351596504,23.526992216929468,[0.119 0.202 0.311 0.396],[ 19.93306992  19.53066406 -17.8460179   17.35503807],2.0678519544530163,0.8361882512334335,[0.119 0.202 0.311 0.396],[1.06815076 1.2754759  1.47602158 1.65085657],,,,,,,,,5.2347591155766215,-0.3756779278648038,[0.119 0.202 0.311 0.396],[0.31849305 0.60291879 1.20009666 1.75711217],5.245615600301954,-0.17383476300177333,[0.119 0.202 0.311 0.396],[0.44360523 0.89821365 1.45129452 1.90404039],,,,,,,,,
43,,ATCC33656,E.rectale,yield_expt_modified_epsilon,run1,44.0,epsilon_plus,Richa,,0.4489275666458746,no,1.0,,-14.287835028482858,19.67309717544137,[0.107 0.238 0.442],[18.2052169  16.17255541 13.39699305],2.18869508722692,11.854286483141937,[0.107 0.238 0.442],[12.15443853 12.26687649 12.86404746],-0.7438068828469341,7.489421727333745,[0.107 0.238 0.442],[7.44567756 7.25353558 7.18367602],-0.2538027107919041,0.3045079694651547,[0.107 0.238 0.442],[0.30352929 0.2011142  0.20913769],12.112687039880388,3.67515661573575,[0.107 0.238 0.442],[4.91480274 6.65061247 8.99273933],0.015150129178848122,0.08212952091743297,[0.107 0.238 0.442],[0.1090818  0.04413742 0.10509249],7.122704561635605,1.8323017666038544,[0.107 0.238 0.442],[2.5568182  3.58927182 4.95638377],4.505851182321632,11.354052688784266,[0.107 0.238 0.442],[11.8666277  12.37644335 13.3651919 ],
75,,ATCC33656,E.rectale,Markus_old_Er9,Markus_old_Er9,76.0,epsilon,Markus,,0.7000264159748404,yes,1.0,2015,-10.511797798631239,18.49927928606645,[0.102 0.225 0.279 0.45 ],[17.25517334 16.32273902 15.66814789 13.65059842],2.697523119619175,0.44887390325810106,[0.102 0.225 0.279 0.45 ],[0.72147164 1.04690295 1.21840004 1.65730539],,,,,,,,,3.329375046517627,-0.2509062372141024,[0.102 0.225 0.279 0.45 ],[0.22404955 0.38138575 0.55622799 1.35053181],4.29590871507582,-0.04923593534622415,[0.102 0.225 0.279 0.45 ],[0.36981703 0.91644769 1.18943199 1.86383915],,,,,,,,,47.0
72,,ATCC33656,E.rectale,Markus_old_Er6,Markus_old_Er6,73.0,epsilon,Markus,,0.5843232789080128,yes,1.0,2015,-10.033525317300493,19.309124503172782,[0.105 0.175 0.267 0.411],[18.17022431 17.56890095 16.78596806 15.09928744],2.2599278895186883,0.11425516557627399,[0.105 0.175 0.267 0.411],[0.34634092 0.51405292 0.72165587 1.03998187],,,,,,,,,4.5174651133039125,-0.39176445281152916,[0.105 0.175 0.267 0.411],[0.19437683 0.3327398  0.68506003 1.54849711],5.349786645478108,0.01749160810367487,[0.105 0.175 0.267 0.411],[0.59645757 0.95185568 1.41228275 2.23446604],,,,,-0.2817362608786308,-1.7553074321849822,[0.105 0.175 0.267 0.411],[-1.819609   -1.756883   -1.83497393 -1.87966714],48.0
71,,ATCC33656,E.rectale,Markus_old_Er5,Markus_old_Er5,72.0,epsilon,Markus,,0.6658767281843302,yes,1.0,2015,-9.480219372724218,19.357181151092036,[0.101 0.179 0.297 0.408],[18.3557714  17.70759354 16.5652634  15.46208018],2.2884155442794465,0.14001437822663376,[0.101 0.179 0.297 0.408],[0.35656633 0.5627741  0.83289827 1.06190812],,,,,,,,,3.935438823417624,-0.2937572931397684,[0.101 0.179 0.297 0.408],[0.21226943 0.31616257 0.76985968 1.40308639],4.9104747575342005,0.026711966884461803,[0.101 0.179 0.297 0.408],[0.52201976 0.90844011 1.48124121 2.03196442],,,,,-0.3438912465511906,-1.712659909119638,[0.101 0.179 0.297 0.408],[-1.67422838 -1.84784465 -1.86525198 -1.80204751],49.0
70,,ATCC33656,E.rectale,Markus_old_Er4,Markus_old_Er4,71.0,epsilon,Markus,,0.6880314800718255,yes,1.0,2015,-9.891881894741998,19.002340239363033,[0.116 0.208 0.341 0.401],[17.86696222 16.85471206 15.86170271 14.88123787],2.5383950468109253,0.10763619745463356,[0.116 0.208 0.341 0.401],[0.40698354 0.62489156 0.98450212 1.12009668],,,,,,,,,4.207383269645938,-0.3648342668132834,[0.116 0.208 0.341 0.401],[0.21884747 0.38425954 1.0210982  1.40152829],4.828979447954722,0.010454040439065233,[0.116 0.208 0.341 0.401],[0.58591355 0.99096495 1.66140346 1.95122629],,,,,-0.6175114602947569,-1.6913368144834915,[0.116 0.208 0.341 0.401],[-1.69759634 -1.95334138 -1.78279927 -1.98987748],50.0
69,,ATCC33656,E.rectale,Markus_old_Er3,Markus_old_Er3,70.0,epsilon,Markus,,0.7137320076851442,yes,1.0,2015,-9.73595225257785,19.539684541956106,[0.098 0.191 0.333 0.416],[18.56329416 17.69695386 16.33728449 15.45528722],2.650659731988772,0.10141305118636121,[0.098 0.191 0.333 0.416],[0.35547762 0.61632891 0.98250036 1.20273012],,,,,,,,,4.118313238088959,-0.3278634983234254,[0.098 0.191 0.333 0.416],[0.17404863 0.34371476 0.97864877 1.46694298],4.694541440662323,0.02351865854391341,[0.098 0.191 0.333 0.416],[0.4804475  0.9245464  1.58696955 1.97504519],,,,,-0.4300638733131061,-1.6635614858365975,[0.098 0.191 0.333 0.416],[-1.6918634  -1.77346732 -1.78455209 -1.85076943],51.0
76,,ATCC33656,E.rectale,Markus_old_Er10,Markus_old_Er10,77.0,epsilon,Markus,,0.6431241193308046,yes,1.0,2015,-7.981393643184522,18.060557309450324,[0.097 0.202 0.334 0.405],[17.13111509 16.61827595 15.58229542 14.62585617],2.3344879002117183,0.44121892407994634,[0.097 0.202 0.334 0.405],[0.67460331 0.90161322 1.22277928 1.38907833],,,,,,,,,3.8320450323888156,-0.24048726874027085,[0.097 0.202 0.334 0.405],[0.22167275 0.41642653 0.98201052 1.39560386],4.51578453579396,-0.028523286636570746,[0.097 0.202 0.334 0.405],[0.40273284 0.89027957 1.49022724 1.79005155],,,,,,,,,52.0
68,,ATCC33656,E.rectale,Markus_old_Er2,Markus_old_Er2,69.0,epsilon,Markus,,0.7716015286922151,yes,1.0,2015,-9.274054262793259,19.454382687946907,[0.09  0.237 0.334 0.442],[18.53856351 17.44280391 16.26758961 15.33929186],3.2779321033516253,0.09945005832621238,[0.09  0.237 0.334 0.442],[0.38514682 0.88862332 1.20129275 1.53829646],,,,,,,,,3.6219896205058637,-0.3481410569375058,[0.09  0.237 0.334 0.442],[0.1099088  0.34304825 0.74856311 1.40097017],4.412962062164587,0.02252334239825542,[0.09  0.237 0.334 0.442],[0.40416257 1.09932504 1.48835122 1.96575169],,,,,-0.5397606177756805,-1.547142761327392,[0.09  0.237 0.334 0.442],[-1.56486836 -1.69321056 -1.79353924 -1.73230884],53.0
67,check for pH values,ATCC33656,E.rectale,Markus_old_Er1,Markus_old_Er1,68.0,epsilon,Markus,,0.6895700215138926,yes,1.0,2015,-9.26249696638543,18.784956541700573,[0.091 0.166 0.282 0.417],[17.99955823 17.08520256 16.33564103 14.86447725],3.801841986301805,0.04286705714649423,[0.091 0.166 0.282 0.417],[0.37338083 0.668942   1.16165831 1.60204804],,,,,-0.0747708379866751,-0.05929706989403919,[0.091 0.166 0.282 0.417],[-0.0569351  -0.08104607 -0.08515692 -0.0855311 ],3.7755179130775165,-0.3351230997190674,[0.091 0.166 0.282 0.417],[0.12996646 0.19697634 0.61208471 1.32987521],4.313060632250217,0.037853571286448694,[0.091 0.166 0.282 0.417],[0.43503311 0.7279639  1.29088497 1.82081828],,,,,,,,,54.0
81,,ATCC33656,E.rectale,Markus_old_Er11,Markus_old_Er11,82.0,epsilon,Markus,,0.7512400938067573,yes,1.0,2015,-9.912017538150717,21.26051254664824,[0.096 0.209 0.32  0.393],[20.32513556 19.14364958 18.13691022 17.34592097],3.247621401570552,0.6573686879811711,[0.096 0.209 0.32  0.393],[0.96654349 1.34365193 1.68819216 1.93716576],,,,,,,,,2.7861166847753602,-0.09549584718793737,[0.096 0.209 0.32  0.393],[0.22032674 0.41999794 0.76771211 1.0462466 ],4.24922021391293,-0.14383081455894434,[0.096 0.209 0.32  0.393],[0.26926064 0.73106852 1.22814074 1.52191302],,,,,,,,,55.0
82,,ATCC33656,E.rectale,Markus_old_Er12,Markus_old_Er12,83.0,epsilon,Markus,,0.7416285473372175,yes,1.0,2015,-10.804528953527985,22.00192457646207,[0.115 0.184 0.315 0.384],[20.69044695 20.12948977 18.53226135 17.87258034],2.396669201811075,0.7800886503698452,[0.115 0.184 0.315 0.384],[1.05553865 1.22823069 1.51495146 1.71350966],,,,,-0.06859886116846424,0.009446908464457279,[0.115 0.184 0.315 0.384],[-0.00608271  0.00755152 -0.01346605 -0.01867678],3.232303339434475,-0.1514229310878717,[0.115 0.184 0.315 0.384],[0.27456272 0.39382837 0.79863184 1.15312408],4.400070393655656,-0.13189903461117397,[0.115 0.184 0.315 0.384],[0.35991252 0.69991054 1.24513102 1.55872003],,,,,,,,,56.0
57,,ATCC33656,E.rectale,Julien,Julien,58.0,epsilon_plus,Julien,,0.5533404183157407,no,1.0,2022-05-10 00:00:00,-9.299327696672465,17.803794643094818,[0.12 0.27 0.4 ],[16.66845519 15.33480414 14.06165572],6.5810064309895875,-1.3839137749856432,[0.12 0.27 0.4 ],[-0.64987033  0.51287836  1.18424573],-0.9159554203953375,1.901006921954494,[0.12 0.4 ],[1.79109227 1.53462475],1.2601485570177517,-0.2048989056929268,[0.12 0.27 0.4 ],[-0.05908898  0.146989    0.29292063],4.111925785268152,0.14067159511731794,[0.12 0.27 0.4 ],[0.65766957 1.20013211 1.81263447],4.215096405291447,-0.49437687509106176,[0.27 0.4 ],[0.64369915 1.19166169],0.7458851263476743,-0.6203037254732722,[0.27 0.4 ],[-0.41891474 -0.32194967],-1.9583709707043266,4.332728591940139,[0.27 0.4 ],[3.80396843 3.5493802 ],
30,,ATCC33656,E.rectale,yield_expt_modified_epsilon_rt5,run2,31.0,epsilon_plus,Richa,,0.3476491555957982,no,1.0,,-13.730042172692864,19.30212200270059,[0.093 0.235 0.412],[18.02586694 16.0744107  13.64585716],2.1069632714306854,12.20890697392373,[0.093 0.235 0.412],[12.46924035 12.58800342 13.12862998],-0.3681604375414122,7.514180938007334,[0.235 0.412],[7.42766324 7.36249884],1.608802339823762,0.38555858849383523,[0.093 0.125 0.235 0.412],[0.43306899 0.63948079 0.86200359 0.99929501],,,,,-0.6802836538231218,0.3446271507392362,[0.093 0.125 0.235 0.412],[0.365886   0.20333128 0.12364858 0.09719738],7.074882345346351,2.256342717084977,[0.093 0.235 0.412],[2.94129527 3.87029979 5.19284603],-2.3790009372116665,11.817950137608927,[0.125 0.235 0.412],[11.59622261 11.1362247  10.88481438],
83,,ATCC33656,E.rectale,Markus_old_Er13,Markus_old_Er13,84.0,epsilon,Markus,,0.6693676559706029,yes,1.0,2015,-12.20252282782106,22.28330458179164,[0.094 0.192 0.299 0.418],[20.9908202  20.11578961 18.69770333 17.08977478],2.0212885137138175,0.7785967411694782,[0.094 0.192 0.299 0.418],[0.97755459 1.16012889 1.37102509 1.63303078],,,,,-0.11780415029053382,0.012762943423085604,[0.094 0.192 0.299 0.418],[-0.00660323 -0.00020615 -0.01820793 -0.04208847],3.833786222364582,-0.15830688383369618,[0.094 0.192 0.299 0.418],[0.29386649 0.49875894 0.88813297 1.53130164],4.376328016550111,-0.07803905901560011,[0.094 0.192 0.299 0.418],[0.32542784 0.77148217 1.23441577 1.74597498],,,,,,,,,57.0
84,,ATCC33656,E.rectale,Markus_old_Er14,Markus_old_Er14,85.0,epsilon,Markus,,0.664183281734307,yes,1.0,2015,-10.329272816221264,21.95329096428791,[0.101 0.204 0.303 0.361],[20.91216588 19.91472889 18.62824741 18.34895632],2.1329187677891914,0.7673935702870945,[0.101 0.204 0.303 0.361],[0.98014153 1.21717277 1.38597423 1.55308403],,,,,-0.03591641167881766,0.004681887984488566,[0.101 0.204 0.303 0.361],[-0.00124722  0.00330029 -0.01197692 -0.0061516 ],3.198011714572367,-0.05757945717984659,[0.101 0.204 0.303 0.361],[0.3143625  0.52999417 0.86748257 1.15671629],4.495897895570393,-0.09406342205275212,[0.101 0.204 0.303 0.361],[0.35302461 0.8411252  1.2507694  1.53535216],,,,,,,,,58.0
88,,ATCC33656,E.rectale,Markus_old_Er15,Markus_old_Er15,89.0,epsilon,Markus,,0.5984892918714816,yes,1.0,2015,-11.098610828642558,21.294556513494285,[0.111 0.21  0.349 0.436],[20.23801538 18.57472044 17.77673176 16.3136949 ],2.430204846565251,0.8199679774550723,[0.111 0.21  0.349 0.436],[1.08588146 1.33009279 1.68301837 1.86868586],,,,,,,,,5.305486684040882,-0.4223429459831468,[0.111 0.21  0.349 0.436],[0.24475376 0.59065269 1.39996601 1.94312403],4.459663839641882,-0.07469930149417829,[0.111 0.21  0.349 0.436],[0.41733042 0.84731231 1.53061689 1.83833138],,,,,,,,,59.0
12, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,,ATCC33656,E.rectale,Markus_old_Er17,Markus_old_Er17,91.0,epsilon,Markus,,0.4602240539109365,no,1.0,2015,-78.1747712009999,27.90498694618787,[0.105 0.2   0.288 0.336],[ 20.41852238  19.31745709 -18.05112791  17.31073378],2.8435738475334196,0.8213068682703938,[0.105 0.2   0.288 0.336],[1.12587827 1.38853963 1.6155987  1.79689097],,,,,,,,,5.17795405665619,-0.28359628006430376,[0.105 0.2   0.288 0.336],[0.31358528 0.67892421 1.15723573 1.52618898],5.7683314286420435,-0.14487123534634577,[0.105 0.2   0.288 0.336],[0.47155679 0.99976147 1.49025349 1.81772321],,,,,,,,,
4,,ATCC33656,E.rectale,yield_expt_090622_rerun_sep2nd,run3hplcrep,5.0,epsilon_plus,Richa,,0.41855046673598,no,1.0,20220906,-1.1178852621959512,17.137080616922386,[0.225 0.278 0.502],[16.70449559 17.05020964 16.53306193],3.8785916182179525,12.503775036356995,[0.105 0.225 0.502],[12.54912432 13.895142   14.29404702],3.3563333078542774,6.607956620613913,[0.105 0.225 0.278],[7.00159411 7.22857517 7.63435123],0.339490161221197,0.4438305001686016,[0.105 0.225 0.278],[0.48209815 0.51165984 0.54414352],,,,,0.6267473520277828,0.0667909512838808,[0.105 0.225 0.278],[0.13345227 0.2050253  0.24295768],1.6497728495823654,3.5466331193687757,[0.105 0.225 0.278],[3.73477182 3.86915518 4.03903425],6.425921802567912,9.1502850025419,[0.105 0.225],[ 9.82500679 10.59611741],
