sample,study_name
HMP2_J16506_M_ST_T0_B0_0120_ZOZOW1T-61_C93B2ANXX,HMP_2019_t2d
HMP2_J16506_M_ST_T0_B0_0120_ZOZOW1T-61_HLH73BGXX_S1,HMP_2019_t2d
HMP2_J16507_M_ST_T0_B0_0120_ZOZOW1T-62_C93B2ANXX,HMP_2019_t2d
HMP2_J16507_M_ST_T0_B0_0120_ZOZOW1T-62_HLH73BGXX_S2,HMP_2019_t2d
HMP2_J16508_M_ST_T0_B0_0120_ZOZOW1T-63_C93B2ANXX,HMP_2019_t2d
HMP2_J16508_M_ST_T0_B0_0120_ZOZOW1T-63_HLH73BGXX_S3,HMP_2019_t2d
HMP2_J16509_M_ST_T0_B0_0120_ZOZOW1T-64_C93B2ANXX,HMP_2019_t2d
HMP2_J16509_M_ST_T0_B0_0120_ZOZOW1T-64_HLH73BGXX_S4,HMP_2019_t2d
HMP2_J16510_M_ST_T0_B0_0120_ZOZOW1T-65_HLH73BGXX_S5,HMP_2019_t2d
HMP2_J16511_M_ST_T0_B0_0120_ZOZOW1T-66_HLH73BGXX_S6,HMP_2019_t2d
HMP2_J16512_M_ST_T0_B0_0120_ZOZOW1T-68_HLH73BGXX_S7,HMP_2019_t2d
HMP2_J16513_M_ST_T0_B0_0120_ZOZOW1T-70_HLH73BGXX_S8,HMP_2019_t2d
HMP2_J16514_M_ST_T0_B0_0120_ZOZOW1T-71_HLH73BGXX_S9,HMP_2019_t2d
HMP2_J16515_M_ST_T0_B0_0120_ZOZOW1T-80_HLH73BGXX_S10,HMP_2019_t2d
HMP2_J16516_M_ST_T0_B0_0120_ZOZOW1T-83_HLH73BGXX_S11,HMP_2019_t2d
HMP2_J16517_M_ST_T0_B0_0120_ZOZOW1T-84_HLH73BGXX_S12,HMP_2019_t2d
HMP2_J16518_M_ST_T0_B0_0120_ZOZOW1T-84b_HLH73BGXX_S13,HMP_2019_t2d
HMP2_J16519_M_ST_T0_B0_0120_ZOZOW1T-1010_HLH73BGXX_S14,HMP_2019_t2d
HMP2_J16520_M_ST_T0_B0_0120_ZOZOW1T-1011_HLH73BGXX_S15,HMP_2019_t2d
HMP2_J16521_M_ST_T0_B0_0120_ZOZOW1T-1012_HLH73BGXX_S16,HMP_2019_t2d
HMP2_J16522_M_ST_T0_B0_0120_ZOZOW1T-1015_HLH73BGXX_S17,HMP_2019_t2d
HMP2_J16523_M_ST_T0_B0_0120_ZOZOW1T-6021_HLH73BGXX_S18,HMP_2019_t2d
HMP2_J16524_M_ST_T0_B0_0120_ZOZOW1T-6022_HLH73BGXX_S19,HMP_2019_t2d
HMP2_J16525_M_ST_T0_B0_0120_ZOZOW1T-6023_HLH73BGXX_S20,HMP_2019_t2d
HMP2_J16526_M_ST_T0_B0_0120_ZOZOW1T-6023b_HLH73BGXX_S21,HMP_2019_t2d
HMP2_J16527_M_ST_T0_B0_0120_ZOZOW1T-2001_HLH73BGXX_S22,HMP_2019_t2d
HMP2_J16528_M_ST_T0_B0_0120_ZOZOW1T-2002_HLH73BGXX_S23,HMP_2019_t2d
HMP2_J16529_M_ST_T0_B0_0120_ZOZOW1T-46_HLH73BGXX_S24,HMP_2019_t2d
HMP2_J16530_M_ST_T0_B0_0120_ZWCZHHY-04_HK3LNBGXX_S1,HMP_2019_t2d
HMP2_J16531_M_ST_T0_B0_0120_ZVGW5FI-03_HK3LNBGXX_S2,HMP_2019_t2d
HMP2_J28634_M_ST_T0_B0_0120_ZLZNCLZ-2015_C93B2ANXX,HMP_2019_t2d
HMP2_J35165_M_ST_T0_B0_0120_ZMBH10Z-04_HBB8WADXX,HMP_2019_t2d
HMP2_J43802_M_ST_T0_B0_0120_ZMGT937-06_C93B2ANXX,HMP_2019_t2d
HMP2_J43804_M_ST_T0_B0_0120_ZLZNCLZ-06_C93B2ANXX,HMP_2019_t2d
HMP2_J43805_M_ST_T0_B0_0120_ZLZNCLZ-08_C93B2ANXX,HMP_2019_t2d
HMP2_J43806_M_ST_T0_B0_0120_ZLZNCLZ-10_C93B2ANXX,HMP_2019_t2d
HMP2_J43807_M_ST_T0_B0_0120_ZLZNCLZ-1032_C93B2ANXX,HMP_2019_t2d
HMP2_J43808_M_ST_T0_B0_0120_ZLZNCLZ-1033_C93B2ANXX,HMP_2019_t2d
HMP2_J43809_M_ST_T0_B0_0120_ZLZNCLZ-1035_C93B2ANXX,HMP_2019_t2d
HMP2_J43810_M_ST_T0_B0_0120_ZLZNCLZ-1036_C93B2ANXX,HMP_2019_t2d
HMP2_J43812_M_ST_T0_B0_0120_ZYLJ7R7-01_C93B2ANXX,HMP_2019_t2d
HMP2_J43813_M_ST_T0_B0_0120_ZYLJ7R7-02_C93B2ANXX,HMP_2019_t2d
HMP2_J43814_M_ST_T0_B0_0120_ZYLJ7R7-03_C93B2ANXX,HMP_2019_t2d
HMP2_J43815_M_ST_T0_B0_0120_ZYLJ7R7-06_C93B2ANXX,HMP_2019_t2d
HMP2_J43816_M_ST_T0_B0_0120_ZYLJ7R7-1014_C93B2ANXX,HMP_2019_t2d
HMP2_J43817_M_ST_T0_B0_0120_ZYLJ7R7-4012_C93B2ANXX,HMP_2019_t2d
HMP2_J43818_M_ST_T0_B0_0120_ZYLJ7R7-4013_C93B2ANXX,HMP_2019_t2d
HMP2_J43819_M_ST_T0_B0_0120_ZYHHR4Z-05_C93B2ANXX,HMP_2019_t2d
HMP2_J43820_M_ST_T0_B0_0120_ZYHHR4Z-06_C93B2ANXX,HMP_2019_t2d
HMP2_J43821_M_ST_T0_B0_0120_ZX52KVK-04_C93B2ANXX,HMP_2019_t2d
HMP2_J43822_M_ST_T0_B0_0120_ZX52KVK-1034_C93B2ANXX,HMP_2019_t2d
HMP2_J43823_M_ST_T0_B0_0120_ZX52KVK-1021_C93B2ANXX,HMP_2019_t2d
HMP2_J43824_M_ST_T0_B0_0120_ZX52KVK-1022_C93B2ANXX,HMP_2019_t2d
HMP2_J43825_M_ST_T0_B0_0120_ZX52KVK-1032_C93B2ANXX,HMP_2019_t2d
HMP2_J43826_M_ST_T0_B0_0120_ZX52KVK-1033_C93B2ANXX,HMP_2019_t2d
HMP2_J43827_M_ST_T0_B0_0120_ZVBQY1N-01_C93B2ANXX,HMP_2019_t2d
HMP2_J43828_M_ST_T0_B0_0120_ZVBQY1N-1014_C93B2ANXX,HMP_2019_t2d
HMP2_J43829_M_ST_T0_B0_0120_ZVBQY1N-1015_C93B2ANXX,HMP_2019_t2d
HMP2_J43830_M_ST_T0_B0_0120_ZVBQY1N-1021_C93B2ANXX,HMP_2019_t2d
HMP2_J43831_M_ST_T0_B0_0120_ZVBQY1N-1022_C93B2ANXX,HMP_2019_t2d
HMP2_J43832_M_ST_T0_B0_0120_ZVBQY1N-1023_C93B2ANXX,HMP_2019_t2d
HMP2_J43833_M_ST_T0_B0_0120_ZVBQY1N-1024_C93B2ANXX,HMP_2019_t2d
HMP2_J43834_M_ST_T0_B0_0120_ZVBQY1N-1025_C93B2ANXX,HMP_2019_t2d
HMP2_J43835_M_ST_T0_B0_0120_ZVBQY1N-6011_C93B2ANXX,HMP_2019_t2d
HMP2_J43836_M_ST_T0_B0_0120_ZVBQY1N-6012_C93B2ANXX,HMP_2019_t2d
HMP2_J43837_M_ST_T0_B0_0120_ZVBQY1N-6013_C93B2ANXX,HMP_2019_t2d
HMP2_J43838_M_ST_T0_B0_0120_ZVBQY1N-6014_C93B2ANXX,HMP_2019_t2d
HMP2_J43839_M_ST_T0_B0_0120_ZVBQY1N-6015_C93B2ANXX,HMP_2019_t2d
HMP2_J43840_M_ST_T0_B0_0120_ZVBQY1N-6016_C93B2ANXX,HMP_2019_t2d
HMP2_J43841_M_ST_T0_B0_0120_ZTLUDS8-1014_C93B2ANXX,HMP_2019_t2d
HMP2_J43842_M_ST_T0_B0_0120_ZTLUDS8-1015_C93B2ANXX,HMP_2019_t2d
HMP2_J43843_M_ST_T0_B0_0120_ZTLUDS8-1013-AL1_C93B2ANXX,HMP_2019_t2d
HMP2_J43844_M_ST_T0_B0_0120_ZL9BTWF-1022_C93B2ANXX,HMP_2019_t2d
HMP2_J43845_M_ST_T0_B0_0120_ZL9BTWF-1023-AL2_C93B2ANXX,HMP_2019_t2d
HMP2_J45659_M_ST_T0_B0_0120_ZMGT937-07_C93B2ANXX,HMP_2019_t2d
S101_a_WGS,IjazUZ_2017
S102_a_WGS,IjazUZ_2017
S103_a_WGS,IjazUZ_2017
S117_a_WGS,IjazUZ_2017
S119_a_WGS,IjazUZ_2017
S128_a_WGS,IjazUZ_2017
S130_a_WGS,IjazUZ_2017
S132_a_WGS,IjazUZ_2017
S134_a_WGS,IjazUZ_2017
S138_a_WGS,IjazUZ_2017
S139_a_WGS,IjazUZ_2017
S13_a_WGS,IjazUZ_2017
S140_a_WGS,IjazUZ_2017
S142_a_WGS,IjazUZ_2017
S144_a_WGS,IjazUZ_2017
S146_a_WGS,IjazUZ_2017
S148_a_WGS,IjazUZ_2017
S149_a_WGS,IjazUZ_2017
S14_a_WGS,IjazUZ_2017
S150_a_WGS,IjazUZ_2017
S151_a_WGS,IjazUZ_2017
S152_a_WGS,IjazUZ_2017
S153_a_WGS,IjazUZ_2017
S154_a_WGS,IjazUZ_2017
S155_a_WGS,IjazUZ_2017
S156_a_WGS,IjazUZ_2017
S157_a_WGS,IjazUZ_2017
S158_a_WGS,IjazUZ_2017
S159_a_WGS,IjazUZ_2017
S15_a_WGS,IjazUZ_2017
S160_a_WGS,IjazUZ_2017
S161_a_WGS,IjazUZ_2017
S162_a_WGS,IjazUZ_2017
S163_a_WGS,IjazUZ_2017
S164_a_WGS,IjazUZ_2017
S165_a_WGS,IjazUZ_2017
S166_a_WGS,IjazUZ_2017
S167_a_WGS,IjazUZ_2017
S16_a_WGS,IjazUZ_2017
S17_a_WGS,IjazUZ_2017
S18_a_WGS,IjazUZ_2017
S1_a_WGS,IjazUZ_2017
S26_a_WGS,IjazUZ_2017
S27_a_WGS,IjazUZ_2017
S28_a_WGS,IjazUZ_2017
S29_a_WGS,IjazUZ_2017
S2_a_WGS,IjazUZ_2017
S30_a_WGS,IjazUZ_2017
S31_a_WGS,IjazUZ_2017
S32_a_WGS,IjazUZ_2017
S33_a_WGS,IjazUZ_2017
S34_a_WGS,IjazUZ_2017
S35_a_WGS,IjazUZ_2017
S36_a_WGS,IjazUZ_2017
S3_a_WGS,IjazUZ_2017
S43_a_WGS,IjazUZ_2017
S45_a_WGS,IjazUZ_2017
S46_a_WGS,IjazUZ_2017
S47_a_WGS,IjazUZ_2017
S48_a_WGS,IjazUZ_2017
S49_a_WGS,IjazUZ_2017
S4_a_WGS,IjazUZ_2017
S50_a_WGS,IjazUZ_2017
S51_a_WGS,IjazUZ_2017
S52_a_WGS,IjazUZ_2017
S53_a_WGS,IjazUZ_2017
S54_a_WGS,IjazUZ_2017
S55_a_WGS,IjazUZ_2017
S56_a_WGS,IjazUZ_2017
S57_a_WGS,IjazUZ_2017
S58_a_WGS,IjazUZ_2017
S59_a_WGS,IjazUZ_2017
S5_a_WGS,IjazUZ_2017
S60_a_WGS,IjazUZ_2017
S62_a_WGS,IjazUZ_2017
S63_a_WGS,IjazUZ_2017
S64_a_WGS,IjazUZ_2017
S65_a_WGS,IjazUZ_2017
S66_a_WGS,IjazUZ_2017
S67_a_WGS,IjazUZ_2017
S68_a_WGS,IjazUZ_2017
S69_a_WGS,IjazUZ_2017
S6_a_WGS,IjazUZ_2017
S70_a_WGS,IjazUZ_2017
S71_a_WGS,IjazUZ_2017
S72_a_WGS,IjazUZ_2017
S73_a_WGS,IjazUZ_2017
S79_a_WGS,IjazUZ_2017
S80_a_WGS,IjazUZ_2017
S81_a_WGS,IjazUZ_2017
S82_a_WGS,IjazUZ_2017
S83_a_WGS,IjazUZ_2017
S84_a_WGS,IjazUZ_2017
S87_a_WGS,IjazUZ_2017
SAMEA104142324,JieZ_2017
SAMEA104142316,JieZ_2017
SAMEA104142314,JieZ_2017
SAMEA104142312,JieZ_2017
SAMEA104142471,JieZ_2017
SAMEA104142470,JieZ_2017
SAMEA104142469,JieZ_2017
SAMEA104142468,JieZ_2017
SAMEA104142467,JieZ_2017
SAMEA104142466,JieZ_2017
SAMEA104142465,JieZ_2017
SAMEA104142464,JieZ_2017
SAMEA104142463,JieZ_2017
SAMEA104142460,JieZ_2017
SAMEA104142462,JieZ_2017
SAMEA104142459,JieZ_2017
SAMEA104142461,JieZ_2017
SAMEA104142458,JieZ_2017
SAMEA104142447,JieZ_2017
SAMEA104142457,JieZ_2017
SAMEA104142456,JieZ_2017
SAMEA104142474,JieZ_2017
SAMEA104142455,JieZ_2017
SAMEA104142446,JieZ_2017
SAMEA104142445,JieZ_2017
SAMEA104142444,JieZ_2017
SAMEA104142442,JieZ_2017
SAMEA104142441,JieZ_2017
SAMEA104142440,JieZ_2017
SAMEA104142439,JieZ_2017
SAMEA104142438,JieZ_2017
SAMEA104142437,JieZ_2017
SAMEA104142436,JieZ_2017
SAMEA104142435,JieZ_2017
SAMEA104142434,JieZ_2017
SAMEA104142433,JieZ_2017
SAMEA104142432,JieZ_2017
SAMEA104142431,JieZ_2017
SAMEA104142430,JieZ_2017
SAMEA104142429,JieZ_2017
SAMEA104142473,JieZ_2017
SAMEA104142428,JieZ_2017
SAMEA104142427,JieZ_2017
SAMEA104142426,JieZ_2017
SAMEA104142425,JieZ_2017
SAMEA104142424,JieZ_2017
SAMEA104142476,JieZ_2017
SAMEA104142475,JieZ_2017
SAMEA104142423,JieZ_2017
SAMEA104142422,JieZ_2017
SAMEA104142421,JieZ_2017
SAMEA104142420,JieZ_2017
SAMEA104142419,JieZ_2017
SAMEA104142418,JieZ_2017
SAMEA104142415,JieZ_2017
SAMEA104142414,JieZ_2017
SAMEA104142413,JieZ_2017
SAMEA104142412,JieZ_2017
SAMEA104142410,JieZ_2017
SAMEA104142417,JieZ_2017
SAMEA104142411,JieZ_2017
SAMEA104142090,JieZ_2017
SAMEA104142091,JieZ_2017
SAMEA104142092,JieZ_2017
SAMEA104142093,JieZ_2017
SAMEA104142094,JieZ_2017
SAMEA104142095,JieZ_2017
SAMEA104142096,JieZ_2017
SAMEA104142313,JieZ_2017
SAMEA104142079,JieZ_2017
SAMEA104142080,JieZ_2017
SAMEA104142081,JieZ_2017
SAMEA104142082,JieZ_2017
SAMEA104142083,JieZ_2017
SAMEA104142084,JieZ_2017
SAMEA104142085,JieZ_2017
SAMEA104142154,JieZ_2017
SAMEA104142155,JieZ_2017
SAMEA104142156,JieZ_2017
SAMEA104142157,JieZ_2017
SAMEA104142158,JieZ_2017
SAMEA104142159,JieZ_2017
SAMEA104142160,JieZ_2017
SAMEA104142161,JieZ_2017
SAMEA104142162,JieZ_2017
SAMEA104142163,JieZ_2017
SAMEA104142164,JieZ_2017
SAMEA104142165,JieZ_2017
SAMEA104142166,JieZ_2017
SAMEA104142167,JieZ_2017
SAMEA104142168,JieZ_2017
SAMEA104142169,JieZ_2017
SAMEA104142170,JieZ_2017
SAMEA104142171,JieZ_2017
SAMEA104142172,JieZ_2017
SAMEA104142173,JieZ_2017
SAMEA104142310,JieZ_2017
SAMEA104142174,JieZ_2017
SAMEA104142175,JieZ_2017
SAMEA104142176,JieZ_2017
SAMEA104142177,JieZ_2017
SAMEA104142178,JieZ_2017
SAMEA104142179,JieZ_2017
SAMEA104142180,JieZ_2017
SAMEA104142181,JieZ_2017
SAMEA104142182,JieZ_2017
SAMEA104142183,JieZ_2017
SAMEA104142184,JieZ_2017
SAMEA104142185,JieZ_2017
SAMEA104142186,JieZ_2017
SAMEA104142187,JieZ_2017
SAMEA104142188,JieZ_2017
SAMEA104142189,JieZ_2017
SAMEA104142190,JieZ_2017
SAMEA104142191,JieZ_2017
SAMEA104142192,JieZ_2017
SAMEA104142193,JieZ_2017
SAMEA104142194,JieZ_2017
SAMEA104142195,JieZ_2017
SAMEA104142196,JieZ_2017
SAMEA104142197,JieZ_2017
SAMEA104142198,JieZ_2017
SAMEA104142086,JieZ_2017
SAMEA104142199,JieZ_2017
SAMEA104142200,JieZ_2017
SAMEA104142201,JieZ_2017
SAMEA104142202,JieZ_2017
SAMEA104142203,JieZ_2017
SAMEA104142204,JieZ_2017
SAMEA104142205,JieZ_2017
SAMEA104142206,JieZ_2017
SAMEA104142207,JieZ_2017
SAMEA104142208,JieZ_2017
SAMEA104142209,JieZ_2017
SAMEA104142317,JieZ_2017
SAMEA104142280,JieZ_2017
SAMEA104142237,JieZ_2017
SAMEA104142238,JieZ_2017
SAMEA104142239,JieZ_2017
SAMEA104142321,JieZ_2017
SAMEA104142311,JieZ_2017
SAMEA104142240,JieZ_2017
SAMEA104142241,JieZ_2017
SAMEA104142309,JieZ_2017
SAMEA104142242,JieZ_2017
SAMEA104142243,JieZ_2017
SAMEA104142244,JieZ_2017
SAMEA104142318,JieZ_2017
SAMEA104142245,JieZ_2017
SAMEA104142246,JieZ_2017
SAMEA104142247,JieZ_2017
SAMEA104142306,JieZ_2017
SAMEA104142305,JieZ_2017
SAMEA104142304,JieZ_2017
SAMEA104142286,JieZ_2017
SAMEA104142279,JieZ_2017
SAMEA104142282,JieZ_2017
SAMEA104142319,JieZ_2017
SAMEA104142281,JieZ_2017
SAMEA104142322,JieZ_2017
SAMEA104142315,JieZ_2017
SAMEA104142248,JieZ_2017
SAMEA104142249,JieZ_2017
SAMEA104142250,JieZ_2017
SAMEA104142251,JieZ_2017
SAMEA104142252,JieZ_2017
SAMEA104142253,JieZ_2017
SAMEA104142254,JieZ_2017
SAMEA104142255,JieZ_2017
SAMEA104142256,JieZ_2017
SAMEA104142257,JieZ_2017
SAMEA104142258,JieZ_2017
SAMEA104142259,JieZ_2017
SAMEA104142260,JieZ_2017
SAMEA104142261,JieZ_2017
SAMEA104142262,JieZ_2017
SAMEA104142263,JieZ_2017
SAMEA104142264,JieZ_2017
SAMEA104142265,JieZ_2017
SAMEA104142266,JieZ_2017
SAMEA104142267,JieZ_2017
SAMEA104142268,JieZ_2017
SAMEA104142269,JieZ_2017
SAMEA104142270,JieZ_2017
SAMEA104142271,JieZ_2017
SAMEA104142272,JieZ_2017
SAMEA104142273,JieZ_2017
SAMEA104142274,JieZ_2017
SAMEA104142275,JieZ_2017
SAMEA104142276,JieZ_2017
SAMEA104142277,JieZ_2017
SAMEA104142278,JieZ_2017
SAMEA104142303,JieZ_2017
SAMEA104142289,JieZ_2017
SAMEA104142283,JieZ_2017
SAMEA104142292,JieZ_2017
SAMEA104142307,JieZ_2017
SAMEA104142308,JieZ_2017
SAMEA104142290,JieZ_2017
SAMEA104142302,JieZ_2017
SAMEA104142301,JieZ_2017
SAMEA104142300,JieZ_2017
SAMEA104142299,JieZ_2017
SAMEA104142285,JieZ_2017
SAMEA104142298,JieZ_2017
SAMEA104142297,JieZ_2017
SAMEA104142296,JieZ_2017
SAMEA104142295,JieZ_2017
SAMEA104142294,JieZ_2017
SAMEA104142284,JieZ_2017
SAMEA104142291,JieZ_2017
SAMEA104142293,JieZ_2017
SAMEA104142288,JieZ_2017
SAMEA104142287,JieZ_2017
SAMEA104142087,JieZ_2017
SAMEA104142088,JieZ_2017
SAMEA104142089,JieZ_2017
SAMEA104142097,JieZ_2017
SAMEA104142098,JieZ_2017
SAMEA104142099,JieZ_2017
SAMEA104142103,JieZ_2017
SAMEA104142104,JieZ_2017
SAMEA104142105,JieZ_2017
SAMEA104142100,JieZ_2017
SAMEA104142106,JieZ_2017
SAMEA104142107,JieZ_2017
SAMEA104142102,JieZ_2017
SAMEA104142110,JieZ_2017
SAMEA104142072,JieZ_2017
SAMEA104142073,JieZ_2017
SAMEA104142074,JieZ_2017
SAMEA104142111,JieZ_2017
SAMEA104142112,JieZ_2017
SAMEA104142113,JieZ_2017
SAMEA104142114,JieZ_2017
SAMEA104142115,JieZ_2017
SAMEA104142116,JieZ_2017
SAMEA104142117,JieZ_2017
SAMEA104142118,JieZ_2017
SAMEA104142119,JieZ_2017
SAMEA104142075,JieZ_2017
SAMEA104142120,JieZ_2017
SAMEA104142121,JieZ_2017
SAMEA104142122,JieZ_2017
SAMEA104142076,JieZ_2017
SAMEA104142123,JieZ_2017
SAMEA104142124,JieZ_2017
SAMEA104142125,JieZ_2017
SAMEA104142126,JieZ_2017
SAMEA104142127,JieZ_2017
SAMEA104142128,JieZ_2017
SAMEA104142129,JieZ_2017
SAMEA104142130,JieZ_2017
SAMEA104142131,JieZ_2017
SAMEA104142132,JieZ_2017
SAMEA104142133,JieZ_2017
SAMEA104142134,JieZ_2017
SAMEA104142135,JieZ_2017
SAMEA104142136,JieZ_2017
SAMEA104142137,JieZ_2017
SAMEA104142138,JieZ_2017
SAMEA104142139,JieZ_2017
SAMEA104142140,JieZ_2017
SAMEA104142141,JieZ_2017
SAMEA104142142,JieZ_2017
SAMEA104142143,JieZ_2017
SAMEA104142144,JieZ_2017
SAMEA104142145,JieZ_2017
SAMEA104142146,JieZ_2017
SAMEA104142147,JieZ_2017
SAMEA104142148,JieZ_2017
SAMEA104142149,JieZ_2017
SAMEA104142150,JieZ_2017
SAMEA104142151,JieZ_2017
SAMEA104142152,JieZ_2017
SAMEA104142153,JieZ_2017
SAMEA104142077,JieZ_2017
SAMEA104142078,JieZ_2017
SAMEA104142210,JieZ_2017
SAMEA104142211,JieZ_2017
SAMEA104142218,JieZ_2017
SAMEA104142212,JieZ_2017
SAMEA104142219,JieZ_2017
SAMEA104142213,JieZ_2017
SAMEA104142220,JieZ_2017
SAMEA104142214,JieZ_2017
SAMEA104142215,JieZ_2017
SAMEA104142217,JieZ_2017
SAMEA104142221,JieZ_2017
SAMEA104142216,JieZ_2017
SAMEA104142223,JieZ_2017
SAMEA104142409,JieZ_2017
SAMEA104142448,JieZ_2017
SAMEA104142408,JieZ_2017
SAMEA104142407,JieZ_2017
SAMEA104142406,JieZ_2017
SAMEA104142405,JieZ_2017
SAMEA104142404,JieZ_2017
SAMEA104142402,JieZ_2017
SAMEA104142401,JieZ_2017
SAMEA104142400,JieZ_2017
SAMEA104142398,JieZ_2017
SAMEA104142397,JieZ_2017
SAMEA104142225,JieZ_2017
SAMEA104142395,JieZ_2017
SAMEA104142452,JieZ_2017
SAMEA104142451,JieZ_2017
SAMEA104142226,JieZ_2017
SAMEA104142391,JieZ_2017
SAMEA104142390,JieZ_2017
SAMEA104142388,JieZ_2017
SAMEA104142387,JieZ_2017
SAMEA104142386,JieZ_2017
SAMEA104142385,JieZ_2017
SAMEA104142384,JieZ_2017
SAMEA104142383,JieZ_2017
SAMEA104142382,JieZ_2017
SAMEA104142381,JieZ_2017
SAMEA104142380,JieZ_2017
SAMEA104142379,JieZ_2017
SAMEA104142472,JieZ_2017
SAMEA104142378,JieZ_2017
SAMEA104142377,JieZ_2017
SAMEA104142376,JieZ_2017
SAMEA104142375,JieZ_2017
SAMEA104142227,JieZ_2017
SAMEA104142228,JieZ_2017
SAMEA104142229,JieZ_2017
SAMEA104142230,JieZ_2017
SAMEA104142231,JieZ_2017
SAMEA104142232,JieZ_2017
SAMEA104142233,JieZ_2017
SAMEA104142234,JieZ_2017
SAMEA104142235,JieZ_2017
SAMEA104142236,JieZ_2017
SAMEA104142222,JieZ_2017
SAMEA104142334,JieZ_2017
SAMEA104142335,JieZ_2017
SAMEA104142333,JieZ_2017
SAMEA104142329,JieZ_2017
SAMEA104142328,JieZ_2017
SAMEA104142339,JieZ_2017
SAMEA104142341,JieZ_2017
SAMEA104142337,JieZ_2017
SAMEA104142327,JieZ_2017
SAMEA104142330,JieZ_2017
SAMEA104142331,JieZ_2017
SAMEA104142326,JieZ_2017
SAMEA104142332,JieZ_2017
SAMEA104142325,JieZ_2017
SAMEA104142336,JieZ_2017
SAMEA104142338,JieZ_2017
SAMEA104142340,JieZ_2017
SAMEA104142342,JieZ_2017
SAMEA104142343,JieZ_2017
SAMEA104142344,JieZ_2017
SAMEA104142345,JieZ_2017
SAMEA104142346,JieZ_2017
SAMEA104142347,JieZ_2017
SAMEA104142348,JieZ_2017
SAMEA104142349,JieZ_2017
SAMEA104142350,JieZ_2017
SAMEA104142351,JieZ_2017
SAMEA104142352,JieZ_2017
SAMEA104142353,JieZ_2017
SAMEA104142354,JieZ_2017
SAMEA104142355,JieZ_2017
SAMEA104142356,JieZ_2017
SAMEA104142357,JieZ_2017
SAMEA104142358,JieZ_2017
SAMEA104142359,JieZ_2017
SAMEA104142361,JieZ_2017
SAMEA104142362,JieZ_2017
SAMEA104142363,JieZ_2017
SAMEA104142364,JieZ_2017
SAMEA104142365,JieZ_2017
SAMEA104142366,JieZ_2017
SAMEA104142367,JieZ_2017
SAMEA104142368,JieZ_2017
SAMEA104142369,JieZ_2017
SAMEA104142370,JieZ_2017
SAMEA104142371,JieZ_2017
SAMEA104142372,JieZ_2017
SAMEA104142373,JieZ_2017
SAMEA104142374,JieZ_2017
S112,KarlssonFH_2013
S118,KarlssonFH_2013
S121,KarlssonFH_2013
S126,KarlssonFH_2013
S127,KarlssonFH_2013
S131,KarlssonFH_2013
S137,KarlssonFH_2013
S141,KarlssonFH_2013
S143,KarlssonFH_2013
S144,KarlssonFH_2013
S146,KarlssonFH_2013
S153,KarlssonFH_2013
S155,KarlssonFH_2013
S158,KarlssonFH_2013
S186,KarlssonFH_2013
S187,KarlssonFH_2013
S193,KarlssonFH_2013
S194,KarlssonFH_2013
S195,KarlssonFH_2013
S198,KarlssonFH_2013
S200,KarlssonFH_2013
S205,KarlssonFH_2013
S224,KarlssonFH_2013
S225,KarlssonFH_2013
S227,KarlssonFH_2013
S229,KarlssonFH_2013
S231,KarlssonFH_2013
S235,KarlssonFH_2013
S239,KarlssonFH_2013
S243,KarlssonFH_2013
S244,KarlssonFH_2013
S248,KarlssonFH_2013
S249,KarlssonFH_2013
S258,KarlssonFH_2013
S263,KarlssonFH_2013
S264,KarlssonFH_2013
S268,KarlssonFH_2013
S269,KarlssonFH_2013
S278,KarlssonFH_2013
S286,KarlssonFH_2013
S288,KarlssonFH_2013
S290,KarlssonFH_2013
S297,KarlssonFH_2013
S299,KarlssonFH_2013
S304,KarlssonFH_2013
S305,KarlssonFH_2013
S312,KarlssonFH_2013
S317,KarlssonFH_2013
S327,KarlssonFH_2013
S330,KarlssonFH_2013
S332,KarlssonFH_2013
S334,KarlssonFH_2013
S342,KarlssonFH_2013
S344,KarlssonFH_2013
S347,KarlssonFH_2013
S349,KarlssonFH_2013
S350,KarlssonFH_2013
S353,KarlssonFH_2013
S354,KarlssonFH_2013
S356,KarlssonFH_2013
S365,KarlssonFH_2013
S367,KarlssonFH_2013
S370,KarlssonFH_2013
S372,KarlssonFH_2013
S378,KarlssonFH_2013
S380,KarlssonFH_2013
S381,KarlssonFH_2013
S384,KarlssonFH_2013
S389,KarlssonFH_2013
S393,KarlssonFH_2013
S395,KarlssonFH_2013
S397,KarlssonFH_2013
S398,KarlssonFH_2013
S420,KarlssonFH_2013
S421,KarlssonFH_2013
S422,KarlssonFH_2013
S424,KarlssonFH_2013
S432,KarlssonFH_2013
S434,KarlssonFH_2013
S436,KarlssonFH_2013
S439,KarlssonFH_2013
S441,KarlssonFH_2013
S446,KarlssonFH_2013
S451,KarlssonFH_2013
S456,KarlssonFH_2013
S457,KarlssonFH_2013
S458,KarlssonFH_2013
S462,KarlssonFH_2013
S463,KarlssonFH_2013
S468,KarlssonFH_2013
S470,KarlssonFH_2013
S472,KarlssonFH_2013
S475,KarlssonFH_2013
S476,KarlssonFH_2013
S478,KarlssonFH_2013
S479,KarlssonFH_2013
S483,KarlssonFH_2013
S484,KarlssonFH_2013
S485,KarlssonFH_2013
S487,KarlssonFH_2013
S488,KarlssonFH_2013
S495,KarlssonFH_2013
S497,KarlssonFH_2013
S51,KarlssonFH_2013
S517,KarlssonFH_2013
