,Unnamed: 0.1,Unnamed: 0,notes,strain,species,experiment,experiment_short,exp_number,medium,experimentator,sample_number,growth_rate,use_in_study,growthcurve_OD,growthcurve_time,exp_number_usedonly,pH,num_av,date_of_experiment,glucose,glucose_y0,glucose_OD,glucose_conc,acetate,acetate_y0,acetate_OD,acetate_conc,propionate,propionate_y0,propionate_OD,propionate_conc,succinate,succinate_y0,succinate_OD,succinate_conc,lactate,lactate_y0,lactate_OD,lactate_conc,butyrate,formate,formate_y0,formate_OD,formate_conc,maltose,maltose_y0,maltose_OD,maltose_conc,butyrate_y0,butyrate_OD,butyrate_conc,glucose_std,acetate_std,propionate_std,succinate_std,lactate_std,butyrate_std,formate_std,maltose_std,total_ferm,total_ferm_std,total_uptake,total_uptake_std,growth_rate_std
146,201.0,95.0,,HM-169,P.distastonis,,analysis_stan_BHI_24Dec22.csv,122,BHI,Richa,,0.787444253,yes,"[0.053, 0.06, 0.07, 0.084, 0.1, 0.115, 0.151, 0.193, 0.263, 0.314]","[0.0, 0.183333333, 0.45, 0.65, 0.883333333, 1.016666667, 1.383333333, 1.633333333, 2.05, 2.333333333]",193.0,standard,1.0,,-2.7340738586698934,6.691916044810617,[0.084 0.115 0.151 0.263 0.314],[6.46506848 6.38018117 6.26920183 5.98123205 5.82941023],2.544871256084005,2.9380261262496594,[0.084 0.115 0.151 0.263 0.314],[3.12374048 3.25067795 3.34062726 3.59727253 3.73690807],6.253808555863383,9.83711339187378,[0.084 0.115 0.151 0.263 0.314],[10.34730515 10.65297029 10.66091159 11.55810514 11.76355531],0.0,0.6284806765960729,[0.084 0.151 0.263 0.314],[0.61233606 0.64415596 0.6219554  0.61436352],0.0,3.2760088381560677,[0.084 0.115 0.151 0.263 0.314],[3.05540312 3.50711651 3.22032993 3.19711364 3.19386037],0.0,3.070457882032466,0.317941385492718,[0.084 0.115 0.151 0.263 0.314],[0.63636527 0.67120929 0.76202141 0.91447189 1.45195352],-0.1628689110811181,4.604041622600347,[0.084 0.115 0.151 0.263 0.314],[4.58924626 4.58645813 4.57883022 4.56373516 4.55095886],,,,,,,,,,,,,,,,
147,202.0,119.0,,HM-169,P.distastonis,,analysis_stan_BHI_2.5mM_Feb23.csv,172,BHI,Richa,,0.68897847,yes,"[nan, 0.089, 0.114, 0.124, 0.13, 0.139, 0.17, 0.237, 0.34, 0.425, nan, nan, nan, nan, nan]","[0.0, 0.15, 0.45, 0.583333333, 0.683333333, 0.816666667, 1.133333333, 1.616666667, 2.05, 2.383333333, nan, nan, nan, nan, nan]",194.0,standard,1.0,,-3.3552726387253404,6.831571659372427,[0.114 0.13  0.17  0.237 0.34  0.425],[6.44952849 6.39433565 6.27257185 6.01825577 5.69862896 5.40504318],2.916807321757617,2.0205397524115045,[0.114 0.13  0.17  0.237 0.34  0.425],[2.49818085 2.45944976 2.27684559 2.76083431 2.88423906 3.3738881 ],2.181561478202321,9.986857319925512,[0.114 0.13  0.17  0.237 0.34  0.425],[10.23612239 10.28049789 10.36148584 10.48931863 10.71261061 10.93019962],0.1425784792468907,0.6999139877494139,[0.114 0.13  0.17  0.237 0.425],[0.87398049 0.88964005 0.4315445  0.60090715 0.85691219],0.6890839757469532,2.509159770345608,[0.114 0.13  0.17  0.237 0.425],[2.40225304 2.43354902 2.88174455 2.89200985 2.67769675],0.0,0.1598581826582935,0.2443564516455391,[0.114 0.13  0.17  0.237 0.34 ],[0.28171652 0.28088961 0.20437738 0.31897799 0.29424022],-0.2395279644765658,4.576355576762845,[0.114 0.13  0.17  0.237 0.34  0.425],[4.54196214 4.54255411 4.54607346 4.51882107 4.50047078 4.4690803 ],,,,,,,,,,,,,,,,
148,204.0,113.0,,ATCC27255,R.bromii,,analysis_stan_eplus.csv,164,epsilon,Richa,,0.474847642,yes,"[0.079, 0.091, 0.109, 0.137, 0.174, 0.274, 0.418, nan, nan, nan, nan, nan]","[0.0, 0.683333333, 1.033333333, 1.7, 2.183333333, 2.95, 3.516666667, nan, nan, nan, nan, nan]",196.0,standard,1.0,,-10.72266550328218,17.4311814854681,[0.091 0.137 0.274 0.418],[16.45871306 15.96651165 14.47723076 12.9574182 ],2.0849269831514707,10.866885090951634,[0.091 0.137 0.274 0.418],[11.08473425 11.15078138 11.37769031 11.77246724],0.1889149478516586,5.9645746679362635,[0.091 0.137 0.274 0.418],[5.97821967 5.98456942 6.03587737 6.03343397],0.0,0.089264944111184,[0.091 0.137 0.274 0.418],[-0.10631655  0.21273212  0.06181923 -0.09486281],16.633482550190422,1.035984114155693,[0.091 0.137 0.274 0.418],[2.73543721 3.06990649 5.64944977 7.99194693],0.0,3.9080105941936423,2.153193051968189,[0.274 0.418],[3.22398795 3.78674148],-0.0301525631426125,4.955401767957843,[0.091 0.137 0.274 0.418],[4.96385232 4.94871874 4.92669946 4.95459619],,,,,,,,,,,,,,,,
149,205.0,18.0,,ATCC27255,R.bromii,analysis_stan_YCA_230712_2.5mM,analysis_stan_YCA_230712_2.5mM,21,YCA,Richa,,2.434155796,yes,"[0.138, 0.188, 0.244, 0.326, 0.457, nan, nan, nan]","[0.0, 0.116666667, 0.25, 0.383333333, 0.466666667, nan, nan, nan]",197.0,standard,1.0,,0.0,0.5022436628357801,[0.138 0.188 0.244 0.326 0.457],[0.44384143 0.41581074 0.42598064 0.36766266 0.31639327],9.998244378012377,11.868387353872944,[0.138 0.188 0.244 0.326 0.457],[13.25733914 13.65277258 14.23851821 15.41399492 16.30693656],2.087111724589904,8.982767902417862,[0.138 0.188 0.244 0.326 0.457],[9.31071637 9.33788156 9.37978789 9.82494669 9.88436918],0.0,0.6809853372359163,[0.138 0.188 0.244 0.326 0.457],[0.65959641 0.67822627 0.66563082 0.64676263 0.64520397],0.0344667063427021,2.1226853344889847,[0.138 0.188 0.244 0.326 0.457],[2.15011366 2.11180917 2.13846314 2.10237206 2.15730209],0.7010294873431236,0.0,5.380606514458653,[0.138 0.188 0.244 0.326 0.457],[3.3675846  3.42972057 4.16483639 5.17303616 0.38050272],-0.2534164875875196,12.29301687687501,[0.138 0.188 0.244 0.326 0.457],[12.22736116 12.27619824 12.23499005 12.21563868 12.16802375],-0.1265921608818667,[0.244 0.457],[0.04445903 0.19377831],,,,,,,,,,,,,
150,207.0,219.0,7.15,ATCC27255,R.bromii,,hplc_analysis_revisions_stanford,288,pHvar,Richa,,1.2530374051000803,yes,"[0.145, 0.228, 0.39, 0.543, nan, nan, nan, nan, nan, nan, nan, nan]","[0.0, 0.33, 0.77, 1.05, nan, nan, nan, nan, nan, nan, nan, nan]",199.0,7.15,1.0,,0.0,0.0556619152253249,[0.145 0.228 0.39  0.543],[0.07143197 0.05766268 0.06402282 0.08603569],0.0,13.384493282228943,[0.145 0.228 0.39  0.543],[13.27327107 13.0912853  12.89120683 12.8181385 ],2.162905548331841,11.60729254089619,[0.145 0.228 0.39  0.543],[11.92693235 12.09123327 12.45411446 12.78164472],0.0,0.5691282517343242,[0.145 0.228 0.39  0.543],[ 0.64290393 -0.07659072 -0.09071237 -0.0973048 ],13.300656188839003,6.159236042263887,[0.145 0.228 0.39  0.543],[ 7.98261533  9.30154547 11.39421464 13.32922572],0.0,2.1508257849368326,2.0250863720385146,[0.145 0.228 0.39  0.543],[2.32808218 2.52534158 2.86667799 3.18922221],-2.8246437476550934,24.608794851907724,[0.145 0.228 0.39  0.543],[24.19681073 23.98214886 23.47768747 23.08954761],,,,,,,,,,,,,,,,
151,208.0,220.0,7.15,ATCC27255,R.bromii,,hplc_analysis_revisions_stanford,289,pHvar,Richa,,1.2700232287004176,yes,"[0.122, 0.206, 0.351, 0.466, nan, nan, nan, nan, nan, nan, nan, nan]","[0.0, 0.33, 0.77, 1.05, nan, nan, nan, nan, nan, nan, nan, nan]",200.0,7.15,1.0,,0.0,0.0638962533062376,[0.122 0.206 0.351 0.466],[0.06001522 0.07852586 0.08111698 0.07341315],0.0,13.591653741538508,[0.122 0.206 0.351 0.466],[13.43475314 13.36381734 13.1770397  13.0353705 ],2.2265061914616644,11.724300204280231,[0.122 0.206 0.351 0.466],[11.96799246 12.21541788 12.51600345 12.74713661],0.0,-0.0426597529489053,[0.122 0.206 0.351 0.466],[-0.05589232 -0.06116932 -0.08634432 -0.08846451],11.924611316467397,6.3796522773527675,[0.122 0.206 0.351 0.466],[ 7.94361261  8.74188485 10.45172516 12.03506645],0.0,2.166405618001809,2.031293147771901,[0.122 0.206 0.351 0.466],[2.274028   2.51370897 2.77451451 3.04345554],-2.708688441094541,24.983017022817194,[0.122 0.206 0.351 0.466],[24.64159811 24.42591961 24.06303126 23.70007086],,,,,,,,,,,,,,,,
152,212.0,129.0,,ATCC27255,R.bromii,,stan_YCA_230811_2.5mM,185,YCA,Richa,,1.28876088,yes,"[0.063, 0.09, 0.129, 0.216, 0.322, 0.441, nan, nan, nan, nan, nan, nan, nan]","[0.0, 0.283333333, 0.616666667, 0.95, 1.283333333, 1.516666667, nan, nan, nan, nan, nan, nan, nan]",204.0,standard,1.0,,0.0,0.1530824730454702,[0.063 0.129 0.216 0.322 0.441],[0.08917084 0.2182341  0.04249786 0.04351555 0.04817124],0.0,11.738774577682998,[0.063 0.129 0.216 0.322 0.441],[11.74957329 11.69865719 11.67205092 11.64776635 11.65996895],2.013433001757777,8.365813543867793,[0.063 0.129 0.216 0.322 0.441],[8.48859192 8.63169463 8.80027667 9.01176971 9.25446483],0.0,0.9653215366571496,[0.063 0.129 0.216 0.322 0.441],[0.96532154 0.96532154 0.96532154 0.96532154 0.96532154],9.73036728663024,1.5402025145165117,[0.063 0.129 0.216 0.322 0.441],[2.1663019  2.78132353 3.64386825 4.6651667  5.83861229],0.0122747104125335,1.9059474785288473,1.1553764860502058,[0.063 0.129 0.216 0.322 0.441],[1.3018814  1.39618427 1.53669381 1.75581906 2.01816839],-2.693035214222816,12.748329207628965,[0.063 0.129 0.216 0.322 0.441],[12.57013095 12.39088892 12.18583901 11.89829685 11.54294607],0.1388226879985274,[0.063 0.129 0.216 0.322 0.441],[0.14578284 0.13825713 0.13697659 0.13726069 0.15020987],,,,,,,,,,,,,
153,214.0,11.0,,ATCC27255,R.bromii,analysis_stan_YCA_230607_2.5mM,analysis_stan_YCA_230607_2.5mM,14,YCA,Richa,,1.448120047,yes,"[0.042, 0.054, 0.071, 0.179, 0.248, 0.32, 0.416, 0.525, nan, nan, nan, nan]","[0.0, 0.35, 0.6, 1.166666667, 1.35, 1.516666667, 1.683333333, 1.833333333, nan, nan, nan, nan]",206.0,standard,1.0,,0.0,0.0995024667825197,[0.071 0.179 0.248 0.32  0.416],[0.10699991 0.07256391 0.05932924 0.07521496 0.06932054],12.155252391185122,11.455432607905497,[0.071 0.179 0.248 0.32  0.416],[12.4398587  13.61059103 14.32926704 15.20592463 16.69110308],3.600166411694586,9.609057772886162,[0.071 0.179 0.248 0.32  0.416],[ 9.9112882  10.26349405 10.40480904 10.73877938 11.16952355],0.3420624114507798,0.9873909977797402,[0.071 0.179 0.248 0.32  0.416],[1.02857296 1.06006755 1.0401432  1.06401066 1.16626563],0.0,1.8674830162410043,[0.071 0.179 0.248 0.32  0.416],[1.81550354 1.91031791 1.90882803 1.87253596 1.82712915],0.1856223618553261,13.393696718395116,0.9603543746941696,[0.071 0.179 0.248 0.32  0.416],[2.08014334 3.26596539 4.10362437 5.17850415 6.70135638],-0.5875930914475332,11.386258104617871,[0.071 0.179 0.248 0.32  0.416],[11.27425535 11.32346932 11.30105488 11.24024914 11.06717195],0.2688334750684132,[0.32  0.416],[0.32823263 0.34605238],,,,,,,,,,,,,
154,215.0,12.0,,ATCC27255,R.bromii,analysis_stan_YCA_230607_2.5mM,analysis_stan_YCA_230607_2.5mM,15,YCA,Richa,,1.729253054,yes,"[0.047, 0.057, 0.172, 0.237, 0.321, 0.43, 0.55, nan, nan, nan, nan, nan]","[0.0, 0.25, 0.816666667, 1.0, 1.166666667, 1.333333333, 1.483333333, nan, nan, nan, nan, nan]",207.0,standard,1.0,,0.0,0.1989811716540706,[0.172 0.237 0.321 0.43  0.55 ],[0.17403534 0.13780898 0.07663561 0.06626999 0.0709751 ],16.133564095289884,10.901186633337264,[0.172 0.237 0.321 0.43  0.55 ],[13.7383789  14.67200007 15.92210291 18.0818923  19.67995359],4.888801492699311,9.156274359271253,[0.172 0.237 0.321 0.43  0.55 ],[ 9.91895525 10.32435032 10.79091281 11.35549276 11.7515112 ],0.0,0.9468435409950896,[0.172 0.237 0.321 0.43  0.55 ],[0.86861172 0.80807278 0.73319115 0.63849951 0.65757192],0.0,1.723941059022687,[0.172 0.237 0.321 0.43  0.55 ],[1.67917762 1.64818277 1.63940172 1.67153966 1.55258304],0.873345122652661,0.0,5.56093814931635,[0.172 0.237 0.321 0.43  0.55 ],[3.51771867 4.58648216 5.99421536 1.16631355 2.79987099],-1.3555465937372877,11.649993391075656,[0.172 0.237 0.321 0.43  0.55 ],[11.35128958 11.344936   11.31327288 11.04351759 10.87896623],0.0055639066840197,[0.172 0.237 0.321 0.43  0.55 ],[0.23360675 0.19359376 0.20627829 0.33734075 0.55042013],,,,,,,,,,,,,
155,216.0,128.0,,ATCC27255,R.bromii,,stan_YCA_230811_2.5mM,184,YCA,Richa,,1.301610884,yes,"[0.064, 0.089, 0.132, 0.224, 0.329, 0.45, nan, nan, nan, nan, nan, nan, nan]","[0.0, 0.283333333, 0.616666667, 0.95, 1.283333333, 1.516666667, nan, nan, nan, nan, nan, nan, nan]",208.0,standard,1.0,,0.0,0.1297515617636389,[0.064 0.132 0.224 0.329 0.45 ],[0.08374441 0.10565747 0.17912684 0.17494449 0.03817725],0.0,11.80880123887854,[0.064 0.132 0.224 0.329 0.45 ],[11.81798392 11.72912167 11.72419923 11.68676659 11.66101691],1.9896840443660784,8.414633229153806,[0.064 0.132 0.224 0.329 0.45 ],[8.54237274 8.66204107 8.87526013 9.08009112 9.29903225],0.0,0.971482474151486,[0.064 0.132 0.224 0.329 0.45 ],[0.97148247 0.97148247 0.97148247 0.97148247 0.97148247],10.040628002225434,1.5298008231919789,[0.064 0.132 0.224 0.329 0.45 ],[2.18943557 2.82087568 3.80887248 4.81295932 6.05557405],0.0,1.8740179434916064,1.1896865724505552,[0.064 0.132 0.224 0.329 0.45 ],[1.33533279 1.4356369  1.58745265 1.76907336 2.06788467],-2.7422669667881725,11.650946880635686,[0.064 0.132 0.224 0.329 0.45 ],[11.46024709 11.27576189 11.07304377 10.76399863 10.39370494],0.1722090996137759,[0.064 0.132 0.224 0.329 0.45 ],[0.17392111 0.1614945  0.17651736 0.16962036 0.16357315],,,,,,,,,,,,,
156,217.0,85.0,,DSM14610,R.intestinalis,,analysis_Zurich_BHI_202301.csv,111,BHI,Markus,,0.658608167,yes,"[0.04, 0.056, 0.094, 0.163, 0.182, 0.285, 0.305, nan, nan, nan, nan]","[0.0, 0.533333333, 1.2, 1.65, 2.15, 2.766666667, 3.266666667, nan, nan, nan, nan]",209.0,standard,1.0,,-1.654543295870064,9.631413916345975,[0.146 0.234 0.337 0.357],[9.38327666 9.25216555 9.09451198 9.01872197],3.5565175249229797,1.8861933587260291,[0.146 0.234 0.337 0.357],[2.41761969 2.69779951 3.08310246 3.1659516 ],0.0476242750555629,7.297917718792427,[0.146 0.234 0.337 0.357],[7.30902047 7.2936042  7.36525296 7.27494171],0.064305674664662,1.2054295695361916,[0.146 0.234 0.337 0.357],[1.22472709 1.201547   1.23898182 1.22552665],0.0334311832938191,2.7178333695397927,[0.146 0.234 0.337 0.357],[2.74146735 2.69212651 2.73746319 2.73618152],3.3410550473627874,0.0,0.7447110596081342,[0.146 0.234 0.337 0.357],[0.57365658 0.80018566 0.57657716 0.50004241],-0.5662001890119777,1.3297822461281128,[0.146 0.234 0.337 0.357],[1.2950379  1.11584471 1.13430462 1.16584275],0.0578837903055012,[0.146 0.234 0.337 0.357],[0.59310452 0.77086064 1.10677239 1.34909073],,,,,,,,,,,,,
157,218.0,84.0,,DSM14610,R.intestinalis,,analysis_Zurich_BHI_202301.csv,110,BHI,Markus,,0.665744552,yes,"[0.042, 0.064, 0.114, 0.175, 0.207, 0.315, 0.358, nan, nan, nan, nan]","[0.0, 0.5, 1.183333333, 1.633333333, 2.133333333, 2.833333333, 3.25, nan, nan, nan, nan]",210.0,standard,1.0,,-1.8292527714071525,9.680596558338504,[0.166 0.259 0.367 0.41 ],[9.36812607 9.21213624 9.04060978 8.90275231],3.899330976550579,1.6861328781710057,[0.166 0.259 0.367 0.41 ],[2.34154531 2.69562354 3.07262253 3.32173596],0.2590777469581501,7.211478188657786,[0.166 0.259 0.367 0.41 ],[7.20659648 7.33573042 7.37760641 7.2373909 ],0.0693474620439116,1.202752745173243,[0.166 0.259 0.367 0.41 ],[1.20299425 1.24056791 1.22243449 1.22836998],0.0278701258852484,2.7222588576324425,[0.166 0.259 0.367 0.41 ],[2.71416109 2.75564727 2.71279023 2.73993674],3.354456534027528,0.0,0.819042210189736,[0.166 0.259 0.367 0.41 ],[0.80703259 0.44636398 0.65873098 0.53118002],-0.4412804426438765,1.4165976670951723,[0.166 0.259 0.367 0.41 ],[1.3870122  1.2472852  1.20007511 1.30159906],0.0323414658533227,[0.166 0.259 0.367 0.41 ],[0.60194989 0.90036274 1.1937219  1.46538808],,,,,,,,,,,,,
158,219.0,41.0,,DSM14610,R.intestinalis,analysis_Zur_Newruns_2023_June,analysis_Zur_Newruns_2023_June,47,YCA,Markus,,0.80295549,yes,"[0.055, 0.133, 0.202, 0.233, 0.28, 0.315, 0.35, 0.462, 0.54, nan, nan, nan, nan]","[0.0, 1.083333333, 1.566666667, 1.783333333, 2.0, 2.166666667, 2.416666667, 2.616666667, 2.783333333, nan, nan, nan, nan]",211.0,standard,1.0,,-3.2213241722460144,15.039751185950438,[0.193 0.262 0.34  0.41  0.522 0.6  ],[14.32632717 14.2275364  14.21028335 13.49192026 13.36629255 13.12012605],1.3823938706320864,10.433716592400472,[0.193 0.262 0.34  0.41  0.522 0.6  ],[10.42257652 10.75269293 11.11179638 11.53531697 10.79654391 11.20020337],0.0,7.760302499778518,[0.193 0.262 0.34  0.41  0.522 0.6  ],[6.95692658 7.09658504 7.06503412 7.34608795 5.81768846 6.29407202],0.1214503741685316,0.5384205341606445,[0.193 0.262 0.34  0.41  0.522 0.6  ],[0.59467869 0.5625121  0.59135474 0.50812944 0.62034071 0.63612254],0.0,0.661955945179347,[0.193 0.262 0.34  0.41  0.522 0.6  ],[0.59417472 0.61402478 0.57703638 0.65400278 0.5245455  0.52220445],1.537477700556006,0.0,1.253567806071677,[0.262 0.41  0.6  ],[0.72361059 0.75257634 0.18830306],0.0,1.778957978341649,[0.193 0.262 0.34  0.41  0.522 0.6  ],[1.84816306 1.821508   1.81144349 1.75537715 1.86778053 1.90188099],0.5084887192211637,[0.34  0.41  0.522 0.6  ],[0.99270344 1.23148975 1.21382796 1.47409198],,,,,,,,,,,,,
159,220.0,40.0,,DSM14610,R.intestinalis,analysis_Zur_Newruns_2023_June,analysis_Zur_Newruns_2023_June,45,YCA,Markus,,0.759031683,yes,"[0.238, 0.316, 0.412, 0.626, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[0.0, 0.383333333, 0.766666667, 1.266666667, nan, nan, nan, nan, nan, nan, nan, nan, nan]",212.0,standard,1.0,,-6.960505707086211,16.695887024590373,[0.285 0.363 0.459 0.673],[14.74537566 14.32617591 13.21340008 12.10889629],4.619100818476912,9.13818275753482,[0.285 0.363 0.459 0.673],[10.46975678 10.55835854 11.60256671 12.14404845],2.835022900322085,5.921604896176911,[0.285 0.363 0.459 0.673],[6.79964533 6.68550127 7.48005047 7.76756327],0.2553884342624569,0.3140179548771618,[0.285 0.363 0.459 0.673],[0.4128155  0.39824118 0.39636773 0.50323883],0.0,0.9073606688402874,[0.285 0.363 0.459 0.673],[0.85434294 0.87490423 0.9064349  0.82297902],3.4329736291359088,5.120458566701642,-0.6737218038711694,[0.285 0.363 0.459 0.673],[0.64458031 0.88807183 2.3624017  2.5244752 ],0.0,1.3749477028665833,[0.285 0.363 0.459 0.673],[1.17286723 1.18677368 1.08601004 0.95416532],-0.0125215151420311,[0.285 0.363 0.459 0.673],[1.00230467 1.19751811 1.54950264 2.31128158],,,,,,,,,,,,,
160,221.0,33.0,,DSM14610,R.intestinalis,analysis_Zur_Newruns_2023_June,analysis_Zur_Newruns_2023_June,37,YCA,Markus,,0.741929355,yes,"[0.068, 0.124, 0.174, 0.287, 0.437, 0.617, nan, nan, nan, nan, nan, nan, nan]","[0.0, 0.616666667, 1.116666667, 1.716666667, 2.45, 2.9, nan, nan, nan, nan, nan, nan, nan]",213.0,standard,1.0,,-6.8791015296776505,18.00574224710425,[0.177 0.227 0.34  0.49  0.67 ],[16.9348168  16.54304712 15.58685614 14.13659806 13.7295838 ],2.8467425195376617,9.62968379377248,[0.177 0.227 0.34  0.49  0.67 ],[10.29065289 10.37144824 10.41584644 10.69232261 11.79834655],0.2777565424099368,6.637488063208847,[0.177 0.227 0.34  0.49  0.67 ],[6.84995045 6.74000874 6.56561542 6.53409116 7.026623  ],0.063245979781169,0.4208765855542104,[0.177 0.227 0.34  0.49  0.67 ],[0.42522654 0.45765524 0.41903878 0.45822372 0.46465899],0.0,0.8082800756491803,[0.177 0.227 0.34  0.49  0.67 ],[0.80851001 0.77358167 0.79445135 0.74592404 0.76667294],3.559847323471897,0.0,,,,0.0,0.8976052942252212,[0.177 0.227 0.34  0.67 ],[1.62558875 0.68840397 0.68631415 1.51618613],0.0573794985000027,[0.177 0.227 0.34  0.49  0.67 ],[0.77988802 0.83867051 1.1068918  1.90939822 2.42999825],,,,,,,,,,,,,
161,222.0,27.0,,DSM14610,R.intestinalis,analysis_Zur_Newruns_2023_June,analysis_Zur_Newruns_2023_June,31,YCA,Markus,,0.712700716,yes,"[0.024, 0.046, 0.069, 0.094, 0.132, 0.213, 0.513, nan, nan, nan, nan, nan, nan]","[0.0, 0.833333333, 1.616666667, 1.983333333, 2.416666667, 3.083333333, 4.266666667, nan, nan, nan, nan, nan, nan]",214.0,standard,1.0,,-4.02567050862314,15.581874775461982,[0.151 0.27  0.57 ],[15.3122198  14.02256136 13.42140369],3.9702535996259374,8.937444672106718,[0.151 0.27  0.57 ],[ 9.80805954  9.63076762 11.30802817],1.4289812338236338,4.968839005465779,[0.151 0.27  0.57 ],[5.2470648  5.26744262 5.80813   ],0.1031750032654997,0.4069565344975014,[0.151 0.27  0.57 ],[0.42796414 0.42723243 0.46791946],0.0154062380334398,0.7154448134847831,[0.151 0.27  0.57 ],[0.73377942 0.69724629 0.73057631],3.1633063864117523,0.0,,,,0.0,1.2432437804901262,[0.151 0.27  0.57 ],[1.29940004 1.29423005 1.40279697],-0.0929906801035009,[0.151 0.27  0.57 ],[0.34240342 0.82013238 1.69332878],,,,,,,,,,,,,
162,223.0,103.0,,DSM14610,R.intestinalis,,analysis_Zurich_BHI-202212_27.csv,143,BHI,Markus,,0.508991505,yes,"[0.033, 0.049, 0.071, 0.097, 0.11, 0.157, 0.21, 0.255, 0.308]","[0.0, 0.583333333, 1.1, 1.616666667, 2.0, 2.683333333, 3.233333333, 3.766666667, 4.383333333]",215.0,standard,1.0,,-0.4828008884609627,7.334555084242642,[0.152 0.265 0.31  0.363],[7.25911806 7.26989219 7.07604619 7.20691093],6.037025705389238,0.967417537116902,[0.152 0.265 0.31  0.363],[1.99697098 2.39735026 2.7074212  3.34828572],0.8603659078389199,4.085626430416342,[0.152 0.265 0.31  0.363],[4.37739497 4.01543447 4.26277396 4.62470116],0.0,0.9289034317936218,[0.152 0.265 0.31  0.363],[0.88293297 0.88394417 0.81404623 0.83913503],0.0,1.8393601842643512,[0.152 0.265 0.31  0.363],[1.80663379 1.81780356 1.79025462 1.77266807],3.654678242852023,0.14528029363098,0.1646510665480009,[0.152 0.265 0.31  0.363],[0.19542066 0.18455098 0.2094952  0.22749295],-1.5585564896022135,4.57744927282764,[0.152 0.265 0.31  0.363],[4.39378221 4.09183199 4.01660824 4.10874808],0.3292661663653525,[0.152 0.265 0.31  0.363],[0.86534032 1.2959687  1.5429021  1.59645283],,,,,,,,,,,,,
163,,,,DSM20083,B.adolescentis,"av [33, 51, 42]_used_only: [1.0, 2.0, 3.0]",av,av_B.adolescentis_DSM20083_YCA,YCA,,,0.6499451076666667,,,,,,3.0,,-8.238884884817105,,,,12.114112796771707,,,,2.2334062794549703,,,,0.5445836187419716,,,,3.221919839183185,,,,0.0,0.9989644002064945,,,,0.0,,,,,,,1.0875989477054537,1.5130183353677433,1.4070031501055031,0.314920291487899,0.26424239018546997,0.0,1.4245177874406598,0.0,19.11298693435833,3.070202838835227,-8.238884884817105,1.0875989477054537,0.0260967307361736
164,,,,DSM20083,B.adolescentis,"av [199, 198]_used_only: [4.0, 5.0]",av,av_B.adolescentis_DSM20083_BHI,BHI,,,0.852981621,,,,,,2.0,,-6.218039348922216,,,,9.175176517298787,,,,3.1115199045998327,,,,0.0,,,,4.705706043458273,,,,0.0,0.9189168004191083,,,,-0.15563028950459765,,,,,,,0.2989247197889064,0.5016310289241253,0.009326360102064259,0.0,0.5183313889299587,0.0,0.22877736874061746,0.0789513682311277,17.911319265776,0.8763976385665977,-6.529299927931412,0.14102198332665097,0.03654789020214768
165,,,,HM-727,B.finegoldii,"av [5, 6, 20]_used_only: [7.0, 8.0, 11.0]",av,av_B.finegoldii_HM-727_YCA,YCA,,,0.6696469349999999,,,,,,3.0,,-4.65472122123568,,,,3.6669192180173216,,,,0.9997814800375472,,,,2.0248290320963473,,,,0.11071900449912507,,,,0.014567491486104233,1.813101120164645,,,,0.0,,,,,,,0.7839529749640222,0.6192766327648352,0.8741341580833494,0.10402586181048727,0.09347338996278404,0.01898187568909781,0.2779097376043005,0.0,8.62991734630109,1.42332156077902,-4.65472122123568,0.7839529749640222,0.17084727897172738
166,,,,HM-727,B.finegoldii,"av [166, 116, 117]_used_only: [6.0, 9.0, 10.0]",av,av_B.finegoldii_HM-727_BHI,BHI,,,0.596149645,,,,,,3.0,,-3.0595268586940914,,,,3.629781547095958,,,,0.40599333735145066,,,,0.0,,,,1.8069781294339926,,,,0.0,1.7776570995467604,,,,-0.03969865682777097,,,,,,,0.5039447823659495,0.3561865800352206,0.40383214882555446,0.0,2.2121729214684582,0.0,1.545644630480255,0.051845825371985316,7.620410113428162,0.7949847417804201,-3.1389241723496326,0.41497180984347537,0.06357471305749272
167,,,,ATCC25285,B.fragilis,"av [4, 3, 17]_used_only: [18.0, 19.0, 21.0]",av,av_B.fragilis_ATCC25285_YCA,YCA,,,0.7280875693333333,,,,,,3.0,,-4.83223730407138,,,,3.4960012275923744,,,,0.38054726629057695,,,,2.6580945690866202,,,,0.499204470655033,,,,0.0,2.1870050369154224,,,,0.0,,,,,,,1.2383799043489385,0.29161819617318413,0.2733832286886848,0.8698325616703456,0.8646475065400439,0.0,0.2179363221945446,0.0,9.220852570540027,0.678732137550263,-4.83223730407138,1.2383799043489385,0.2312382655990115
168,,,,ATCC25285,B.fragilis,"av [194, 195]_used_only: [12.0, 16.0]",av,av_B.fragilis_ATCC25285_BHI,BHI,,,1.4895426360000001,,,,,,2.0,,-2.2285593613839523,,,,9.032054348516066,,,,0.5956560480692664,,,,2.358689466941911,,,,0.7451369686147447,,,,0.0,6.118861303851589,,,,0.0,,,,,,,0.13570451897035923,5.519539444147413,0.8423848616891167,1.1178426907757948,0.49888400642124014,0.0,4.499756141300167,0.0,18.85039813599358,6.537169488338336,-2.2285593613839523,0.13570451897035923,0.9182876536842259
