,Unnamed: 0.1,Unnamed: 0,notes,strain,species,experiment,experiment_short,exp_number,medium,experimentator,sample_number,growth_rate,use_in_study,growthcurve_OD,growthcurve_time,exp_number_usedonly,pH,num_av,date_of_experiment,glucose,glucose_y0,glucose_OD,glucose_conc,acetate,acetate_y0,acetate_OD,acetate_conc,propionate,propionate_y0,propionate_OD,propionate_conc,succinate,succinate_y0,succinate_OD,succinate_conc,lactate,lactate_y0,lactate_OD,lactate_conc,butyrate,formate,formate_y0,formate_OD,formate_conc,maltose,maltose_y0,maltose_OD,maltose_conc,butyrate_y0,butyrate_OD,butyrate_conc,glucose_std,acetate_std,propionate_std,succinate_std,lactate_std,butyrate_std,formate_std,maltose_std,total_ferm,total_ferm_std,total_uptake,total_uptake_std,growth_rate_std
51,158.0,201.0,5.55,DSM17677,F.prausnitzii,,hplc_analysis_revisions_zurich,257,pHvar,Markus,,0.4858826517221946,yes,"[0.063, 0.079, 0.115, 0.162, 0.198, 0.231, 0.323, 0.412]","[0.0, 0.35, 1.016666667, 1.566666667, 2.15, 2.633333333, 3.216666667, 3.783333333]",150.0,5.55,1.0,,0.0,1.2798920275445211,[0.115 0.198 0.323 0.412],[1.28493607 1.35144605 1.29475207 1.36894932],0.0,11.366797277098057,[0.198 0.323 0.412],[11.03545979 10.82180652 10.67659755],0.8819202301057026,9.261814218834894,[0.115 0.198 0.323 0.412],[9.32028511 9.44650903 9.66577744 9.5389377 ],0.0,8.026690293467817,[0.115 0.198 0.323 0.412],[7.780131   4.78066467 5.24591936 4.19210131],0.0,,,,5.212009167806229,3.720877343629701,2.3924645800319126,[0.115 0.198 0.323 0.412],[2.84003289 3.16617161 3.43977411 4.02335916],-1.087956822697106,7.947154706382923,[0.115 0.198 0.323 0.412],[7.78124787 7.78171991 7.61169191 7.47378039],0.596120919897457,[0.115 0.198 0.323 0.412],[1.29550523 1.48525919 2.28933805 2.77656682],,,,,,,,,,,,,
52,160.0,202.0,6.0,DSM17677,F.prausnitzii,,hplc_analysis_revisions_zurich,258,pHvar,Markus,,0.5063284966348154,yes,"[0.111, 0.15, 0.192, 0.258, 0.343, 0.445, nan, nan]","[0.0, 0.35, 1.016666667, 1.55, 2.15, 2.633333333, nan, nan]",152.0,6,1.0,,0.0,1.2120474558052967,[0.15  0.258 0.343 0.445],[1.22833094 1.26210745 1.25082377 1.27692465],0.0,11.342062096076653,[0.15  0.258 0.343 0.445],[11.0852559  10.54152291 10.41871465 10.32398213],0.0,,,,0.0,7.592795704996381,[0.15  0.258 0.343 0.445],[5.53365918 7.08818895 5.16388185 3.67698797],0.0,,,,4.887098877399881,4.067566555212377,1.909200958532604,[0.15  0.258 0.343 0.445],[2.2904035  3.37207502 3.20850804 3.63062688],-1.1288282881680125,7.596842564162826,[0.15  0.258 0.343 0.445],[7.43448513 7.3051633  7.1903149  7.10732829],0.737076813708905,[0.15  0.258 0.343 0.445],[1.51509835 1.89238938 2.47685462 2.90893516],,,,,,,,,,,,,
53,161.0,203.0,6.0,DSM17677,F.prausnitzii,,hplc_analysis_revisions_zurich,259,pHvar,Markus,,0.4945120562648825,yes,"[0.119, 0.144, 0.2, 0.253, 0.37, 0.424, nan, nan]","[0.0, 0.366666667, 1.016666667, 1.566666667, 2.15, 2.633333333, nan, nan]",153.0,6,1.0,,-0.0660866082270456,1.3250330690957728,[0.144 0.2   0.37  0.424],[1.30325739 1.33880773 1.2521805  1.33068009],0.0,11.143945591569324,[0.144 0.2   0.37  0.424],[11.03112724 10.69719934 10.58795862 10.50882227],0.0,9.168106631649357,[0.144 0.2   0.37  0.424],[9.2124447  9.09066594 9.15860407 9.15175243],0.0,7.998862939141663,[0.144 0.2   0.37  0.424],[7.69012305 4.28862216 5.81007576 2.99191028],0.0,,,,4.907132466617791,6.090280275316398,1.4690560224091984,[0.144 0.2   0.37  0.424],[2.4358147  2.64295383 3.44022122 4.28797331],-1.1435148117180565,7.62128653444868,[0.144 0.2   0.37  0.424],[7.43594734 7.41051533 7.23099612 7.10636749],0.6169248479646395,[0.144 0.2   0.37  0.424],[1.24707817 1.71174754 2.35871018 2.73448024],,,,,,,,,,,,,
54,164.0,191.0,6.64,DSM17677,F.prausnitzii,,hplc_analysis_revisions_zurich,247,pHvar,Markus,,0.2042886468998176,yes,"[0.07, 0.074, 0.074, 0.098, 0.152, 0.274, 0.421, nan]","[0.0, 1.15, 2.25, 4.25, 6.25, 7.483333333, 8.683333333, nan]",156.0,6.64,1.0,,0.0,1.151583365154065,[0.098 0.152 0.274 0.421],[1.04157449 1.69680023 1.63564342 1.75918551],0.2708125943189705,10.861164661420348,[0.098 0.152 0.274 0.421],[10.86399294 11.02279654 10.76701886 11.04676821],0.744792555515485,8.95609497767053,[0.098 0.152 0.274 0.421],[9.21032886 9.05258408 8.79251936 9.47277658],0.0,3.279487704818214,[0.098 0.152 0.274 0.421],[3.27555406 2.27373531 2.42853594 1.81555595],0.0,,,,4.658413765184909,7.710834868772415,1.936445547135448,[0.098 0.152 0.274 0.421],[2.66781847 3.24442442 3.85383751 5.26644074],-2.5700892805665294,8.661685291831557,[0.098 0.152 0.274 0.421],[8.46437208 8.26900282 7.84131983 7.64331206],1.0451540923617648,[0.098 0.152 0.274 0.421],[1.43080448 1.93007521 2.15368053 3.06825716],,,,,,,,,,,,,
55,166.0,204.0,6.0,DSM17677,F.prausnitzii,,hplc_analysis_revisions_zurich,260,pHvar,Markus,,0.458225785,yes,"[0.199, 0.236, 0.296, 0.418, nan, nan, nan, nan]","[0.0, 0.366666667, 1.016666667, 1.566666667, nan, nan, nan, nan]",158.0,6,1.0,,0.0,1.181488608485299,[0.199 0.236 0.296 0.418],[1.21862724 1.23017193 1.29285937 1.27079367],0.0,11.153326201376682,[0.199 0.236 0.296 0.418],[10.84321359 10.5498183  10.49657208 10.30777853],0.0,,,,3.470826394007976,4.82723958940379,[0.199 0.236 0.296 0.418],[5.22296243 5.94253292 5.94226265 6.18917988],0.0,,,,5.3307327078332545,4.707155667057076,2.0515230088206486,[0.199 0.236 0.296 0.418],[2.82407936 3.19967949 3.68393929 3.90691576],-1.4851752596946195,7.620063599672293,[0.199 0.236 0.296 0.418],[7.34922605 7.28148742 7.11830105 7.02477351],0.6508475505734451,[0.199 0.236 0.296 0.418],[1.69642674 1.87390139 2.30830716 2.8497668 ],,,,,,,,,,,,,
56,169.0,192.0,6.64,DSM17677,F.prausnitzii,,hplc_analysis_revisions_zurich,248,pHvar,Markus,,0.2115347159495747,yes,"[0.07, 0.072, 0.073, 0.103, 0.16, 0.269, 0.453, nan]","[0.0, 1.166666667, 2.266666667, 4.266666667, 6.25, 7.483333333, 8.7, nan]",161.0,6.64,1.0,,0.0,1.152988950817175,[0.103 0.16  0.269 0.453],[1.05139939 1.75665859 1.80932547 1.94398943],2.0041853648862316,10.854770129800777,[0.103 0.16  0.269 0.453],[11.07678015 11.15538855 11.39619159 11.76484282],2.962652994901037,9.216848970682808,[0.103 0.16  0.269 0.453],[ 9.49433836  9.73043109 10.00343288 10.55740676],0.0,2.5073768512121375,[0.103 0.16  0.269 0.453],[2.47890679 1.57444019 1.21021597 0.883303  ],0.0,,,,5.454388910805448,7.918588541940771,2.1580225940953173,[0.103 0.16  0.269 0.453],[3.08281036 3.31552014 4.25478623 5.77878336],-2.616016188829862,8.304861640672954,[0.103 0.16  0.269 0.453],[8.5314041  7.42938825 7.38527078 7.29660748],0.958301805819498,[0.103 0.16  0.269 0.453],[1.45646933 1.93747154 2.37703844 3.43480099],,,,,,,,,,,,,
57,184.0,217.0,7.15,DSM18205,P.copri,,hplc_analysis_revisions_stanford,285,pHvar,Richa,,2.276549524356528,yes,"[nan, nan, nan, 0.051, 0.116, 0.235, 0.372, 0.468, nan, nan, nan, nan]","[0.0, 0.3, 0.88, 1.53, 1.83, 2.15, 2.37, 2.5, nan, nan, nan, nan]",176.0,7.15,1.0,,-1.5060584014891176,15.194723849528598,[0.116 0.235 0.372 0.468],[14.95468908 14.9068666  14.71367192 14.40995224],12.948211248349288,12.628382028009945,[0.116 0.235 0.372 0.468],[13.99823121 15.94034982 17.27642141 18.71984527],3.2198442103086684,9.68109536480184,[0.116 0.235 0.372 0.468],[10.09522537 10.40114387 10.81877515 11.24407152],0.0159876769650376,1.4139334571120978,[0.116 0.235 0.372 0.468],[1.4062565  1.43377544 1.41579045 1.41895275],0.0,8.429767398840745,[0.116 0.235 0.372 0.468],[8.38840849 8.33693737 8.2990043  8.25259482],0.9779050810003616,12.190808900424148,0.6433954177798841,[0.116 0.235 0.372 0.468],[2.01091491 3.65177171 5.00092127 6.42922719],-0.514193402961074,2.93177322243974,[0.116 0.235 0.372 0.468],[2.8509512  2.8360069  2.75729222 2.67043822],-0.204389615991722,[0.372 0.468],[0.15939107 0.25326996],,,,,,,,,,,,,
58,185.0,218.0,7.15,DSM18205,P.copri,,hplc_analysis_revisions_stanford,286,pHvar,Richa,,2.146521291,yes,"[0.042, 0.067, 0.16, 0.249, 0.328, 0.468, nan, nan, nan, nan, nan, nan]","[0.0, 0.3, 0.62, 0.83, 0.97, 1.17, nan, nan, nan, nan, nan, nan]",177.0,7.15,1.0,,-2.2434650793150066,15.585158574750738,[0.16  0.249 0.328 0.468],[15.17228049 15.08140286 14.88210631 14.50146922],12.804452690550225,12.847530618362123,[0.16  0.249 0.328 0.468],[14.88921204 15.97778398 17.1536745  18.79881745],3.708721122307733,9.558217053841874,[0.16  0.249 0.328 0.468],[10.1513119  10.45831279 10.81190522 11.28034725],0.0,1.336727395713254,[0.16  0.249 0.328 0.468],[1.32275846 1.30690696 1.29265538 1.2877511 ],0.0,8.215456358929192,[0.16  0.249 0.328 0.468],[8.11523293 8.08752257 8.06860575 7.95110622],0.5194249943495988,13.004814286743088,0.7508061045741958,[0.16  0.249 0.328 0.468],[2.82025244 3.9346531  5.12631958 6.79280052],-0.1083918631883669,2.7192166502057447,[0.16  0.249 0.328 0.468],[2.73337383 2.68214657 2.63013319 2.70060082],-0.0159898439224369,[0.328 0.468],[0.15438155 0.22710105],,,,,,,,,,,,,
59,186.0,214.0,6.56,DSM18205,P.copri,,hplc_analysis_revisions_stanford,280,pHvar,Richa,,2.0775931972280306,yes,"[0.045, 0.084, 0.132, 0.185, 0.283, 0.399, 0.479, nan]","[0.0, 0.37, 0.53, 0.7, 0.88, 1.07, 1.17, nan]",178.0,6.56,1.0,,-3.4675373104903873,17.849626651963792,[0.132 0.283 0.479],[17.34504345 16.95128958 16.15256857],11.528887627585604,13.77986769780095,[0.132 0.283 0.479],[15.22508713 17.17814506 19.24319644],1.7060527207242242,9.440920904974137,[0.132 0.283 0.479],[ 9.6747781   9.90840522 10.26479053],0.0,0.136240513999911,[0.132 0.283 0.479],[0.1226452  0.028576   0.02957044],0.0,3.2776271969205757,[0.132 0.283 0.479],[3.14345525 2.79573277 2.64890702],0.3102704037848857,12.402584641724978,0.5485796001753646,[0.132 0.283 0.479],[2.13911547 4.14102146 6.45351254],-0.0349826730156495,6.63078201372425,[0.132 0.283 0.479],[6.62530704 6.62239962 6.61336487],0.0722636314903988,[0.132 0.283 0.479],[0.11760111 0.1523126  0.22425892],,,,,,,,,,,,,
60,187.0,205.0,5.52,DSM18205,P.copri,,hplc_analysis_revisions_stanford,263,pHvar,Richa,,0.7076202396316953,yes,"[nan, nan, 0.096, 0.115, 0.173, 0.21, 0.288, 0.357, 0.444, 0.472, nan, nan]","[0.0, 0.63, 0.93, 1.52, 2.17, 2.47, 2.78, 3.0, 3.18, 3.27, nan, nan]",179.0,5.52,1.0,,-2.278516401297286,16.035877388050217,[0.115 0.21  0.357 0.472],[15.69308879 15.64632718 15.27052722 14.90415844],17.58850927072629,12.206557291561513,[0.115 0.21  0.357 0.472],[13.83775435 16.30926422 18.76886782 20.20748247],1.0701886564323138,9.182207452705637,[0.115 0.21  0.357 0.472],[9.27224205 9.4371181  9.59808597 9.6563814 ],0.0,0.1791873224122462,[0.115 0.21  0.357 0.472],[0.16987648 0.15144774 0.15373674 0.12792463],0.0,4.516667999200959,[0.115 0.21  0.357 0.472],[4.2995353  3.97173902 3.85528938 3.4462438 ],0.1337503429131463,0.6302647291757328,0.4017142822444044,[0.115 0.21  0.357 0.472],[0.43270508 0.59099043 0.62583721 0.6846499 ],0.0,5.92033933657261,[0.115 0.21  0.357 0.472],[5.9404097  5.97829632 6.00834428 6.0275577 ],0.0810112699192305,[0.115 0.21  0.357 0.472],[0.09392861 0.11214558 0.12946781 0.14285097],,,,,,,,,,,,,
61,189.0,209.0,5.97,DSM18205,P.copri,,hplc_analysis_revisions_stanford,271,pHvar,Richa,,0.5476477086521285,yes,"[nan, nan, nan, nan, 0.076, 0.085, 0.092, 0.207, 0.525, nan]","[0.0, 1.02, 3.57, 4.1, 4.47, 6.03, 6.45, 7.17, 7.73, nan]",181.0,5.97,1.0,,-1.6856185780695103,16.412122353755585,[0.076 0.092 0.207 0.525],[16.30316011 16.18141587 16.13914775 15.50770896],14.497299672112334,10.739098373074649,[0.076 0.092 0.207 0.525],[11.46170546 12.06968594 14.27974156 18.19283024],0.4673450225753945,9.571142242810255,[0.076 0.092 0.207 0.525],[9.62007572 9.58970494 9.68220989 9.81318894],0.0,0.5742736999910453,[0.076 0.092 0.207 0.525],[0.56133776 0.57224564 0.55638158 0.5274475 ],0.0,17.000627109952582,[0.076 0.092 0.207 0.525],[16.95373725 16.88163527 16.67821378 16.36152736],0.0,2.727578518983367,0.3555798501454488,[0.076 0.092 0.207 0.525],[0.49326726 0.58580522 1.04667437 1.75139321],-0.1124125047070211,6.194060917484408,[0.076 0.092 0.207 0.525],[6.22559494 6.19298789 6.10158341 6.15490618],0.1173598103304321,[0.076 0.092 0.207 0.525],[0.1446885  0.07716194 0.06707677 0.04449988],,,,,,,,,,,,,
62,190.0,206.0,5.52,DSM18205,P.copri,,hplc_analysis_revisions_stanford,264,pHvar,Richa,,0.8937473456460532,yes,"[nan, nan, nan, 0.1, 0.166, 0.224, 0.29, 0.369, 0.434, 0.466, nan, nan]","[0.0, 0.63, 0.93, 1.52, 2.17, 2.47, 2.78, 3.0, 3.18, 3.27, nan, nan]",182.0,5.52,1.0,,-2.2777789544054468,16.112286778809736,[0.1   0.224 0.369 0.466],[15.81050047 15.68039411 15.3556138  14.96269293],16.441971346731897,12.515059956859268,[0.1   0.224 0.369 0.466],[14.08932056 16.25338291 18.70801335 20.0657678 ],0.7377033531376789,9.321232291251455,[0.1   0.224 0.369 0.466],[9.39991406 9.46630459 9.62524218 9.64846653],0.0957437826033822,0.1048472318477916,[0.1   0.224 0.369 0.466],[0.09983035 0.14995986 0.13618932 0.14437645],0.080182476242678,3.732396384044948,[0.1   0.224 0.369 0.466],[3.54617722 4.04294783 3.76491129 3.66848069],0.1206832802195731,0.5532944626928771,0.4012400332294769,[0.1   0.224 0.369 0.466],[0.43701257 0.55773092 0.59798323 0.6535017 ],0.0,5.935292866591549,[0.1   0.224 0.369 0.466],[5.97217765 5.96764921 6.04315181 6.049244  ],0.0856928070294903,[0.1   0.224 0.369 0.466],[0.09569673 0.11621378 0.12931252 0.14142012],,,,,,,,,,,,,
63,191.0,213.0,6.56,DSM18205,P.copri,,hplc_analysis_revisions_stanford,279,pHvar,Richa,,2.292097797798473,yes,"[0.044, 0.11, 0.158, 0.251, 0.36, 0.49, nan, nan]","[0.0, 0.37, 0.53, 0.7, 0.88, 1.07, nan, nan]",183.0,6.56,1.0,,-3.9085145890808057,17.757752470554834,[0.11  0.251 0.49 ],[17.3476167  16.74523281 15.85426199],11.8895019435317,14.331803705224605,[0.11  0.251 0.49 ],[15.28232692 17.88419573 19.94685463],1.7863505670734232,9.533334744756564,[0.11  0.251 0.49 ],[ 9.63565934 10.1314414  10.35308782],0.0,0.1229820482891094,[0.11  0.251 0.49 ],[0.11065008 0.04655762 0.01985326],0.0,3.603628241340405,[0.11  0.251 0.49 ],[3.44645466 3.0297314  2.68863576],0.3684166606696988,12.24236521446939,0.9656849660221234,[0.11  0.251 0.49 ],[2.09528712 4.3836318  6.83638877],-0.0736035575123094,6.6359620524762715,[0.11  0.251 0.49 ],[6.62315713 6.62497393 6.59711847],0.0806098972127219,[0.11  0.251 0.49 ],[0.12297715 0.1701547  0.26222042],,,,,,,,,,,,,
64,192.0,210.0,5.97,DSM18205,P.copri,,hplc_analysis_revisions_stanford,272,pHvar,Richa,,0.6984819137711986,yes,"[nan, nan, nan, nan, 0.063, 0.077, 0.105, 0.282, 0.65, nan]","[0.0, 1.02, 3.57, 4.1, 4.47, 6.03, 6.45, 7.17, 7.73, nan]",184.0,5.97,1.0,,-2.4062165290278146,16.692580457520716,[0.063 0.105 0.282 0.65 ],[16.4831038  16.38482142 16.18797153 15.0675869 ],14.72917146338226,10.896946497465423,[0.063 0.105 0.282 0.65 ],[11.56201997 12.40194386 15.53142783 20.29448293],0.4219252114974532,9.6335579848129,[0.063 0.105 0.282 0.65 ],[9.66032273 9.67512483 9.75629919 9.90660293],0.0,0.4975138774100774,[0.063 0.105 0.282 0.65 ],[0.46042961 0.52149799 0.50387415 0.46893642],2.7380819462366213,12.895862478305764,[0.063 0.105 0.282 0.65 ],[11.0216592  14.77777025 14.57142913 14.22448147],0.0,4.676982303773135,0.0019665529874467,[0.063 0.105 0.282 0.65 ],[0.24922253 0.48746789 1.40474052 3.0111158 ],0.0,6.159642216612208,[0.063 0.105 0.282 0.65 ],[6.17463913 6.15175471 6.15444253 6.17212832],0.0762716842643342,[0.063 0.105 0.282 0.65 ],[0.07842399 0.06999066 0.05973299 0.05112387],,,,,,,,,,,,,
65,203.0,212.0,5.97,ATCC27255,R.bromii,,hplc_analysis_revisions_stanford,276,pHvar,Richa,,1.3248413318923082,yes,"[0.033, 0.058, 0.305, 0.385, 0.652, nan, nan, nan, nan, nan]","[0.0, 0.33, 1.53, 1.75, 2.28, nan, nan, nan, nan, nan]",195.0,5.97,1.0,,-0.0108323244368761,0.0749136081378433,[0.305 0.385 0.652],[0.07175005 0.07056083 0.06789297],0.5746299855487881,10.955609386722644,[0.305 0.385 0.652],[11.16046804 11.13837755 11.33913601],2.0699167946721255,9.477148575503112,[0.305 0.385 0.652],[10.10347009 10.28056871 10.82523527],0.0,-0.0085078152663786,[0.305 0.385 0.652],[-0.0467947  -0.07088808 -0.10043487],27.723162608689957,-3.1723764377630723,[0.305 0.385 0.652],[ 5.74402307  6.90212838 15.04120346],0.0,0.0,14.107749508827284,[0.305 0.385 0.652],[7.19020359 7.5180745  0.85710201],-3.2400414802972803,24.30990402132737,[0.305 0.385 0.652],[23.29697759 23.0946067  22.1899921 ],,,,,,,,,,,,,,,,
66,206.0,216.0,6.56,ATCC27255,R.bromii,,hplc_analysis_revisions_stanford,284,pHvar,Richa,,1.114084189931115,yes,"[0.075, 0.102, 0.45, 0.6, nan, nan, nan, nan]","[0.0, 0.33, 1.58, 1.92, nan, nan, nan, nan]",198.0,6.56,1.0,,-0.058667471988597,0.1020249846005196,[0.075 0.102 0.45 ],[0.11437696 0.07798914 0.07692435],0.0,11.67961790341504,[0.075 0.102 0.45 ],[11.79354365 11.37372502 11.24352492],2.1821036510698977,10.155024765262803,[0.075 0.102 0.45 ],[ 9.98485552 10.73732673 11.11107104],0.0,-0.033059329895244,[0.075 0.102 0.45 ],[-0.01502888 -0.07634192 -0.08961474],7.496759725972106,6.822946374856427,[0.075 0.102 0.45 ],[ 6.16588836  8.90153289 10.10188623],0.0,14.401940355102944,1.5264251989459738,[0.075 0.102 0.45 ],[0.63017912 5.12515544 7.85395763],-2.716811401679321,24.78417728141077,[0.075 0.102 0.45 ],[24.98887371 24.06691458 23.5933028 ],,,,,,,,,,,,,,,,
67,207.0,219.0,7.15,ATCC27255,R.bromii,,hplc_analysis_revisions_stanford,288,pHvar,Richa,,1.2530374051000803,yes,"[0.145, 0.228, 0.39, 0.543, nan, nan, nan, nan, nan, nan, nan, nan]","[0.0, 0.33, 0.77, 1.05, nan, nan, nan, nan, nan, nan, nan, nan]",199.0,7.15,1.0,,0.0,0.0556619152253249,[0.145 0.228 0.39  0.543],[0.07143197 0.05766268 0.06402282 0.08603569],0.0,13.384493282228943,[0.145 0.228 0.39  0.543],[13.27327107 13.0912853  12.89120683 12.8181385 ],2.162905548331841,11.60729254089619,[0.145 0.228 0.39  0.543],[11.92693235 12.09123327 12.45411446 12.78164472],0.0,0.5691282517343242,[0.145 0.228 0.39  0.543],[ 0.64290393 -0.07659072 -0.09071237 -0.0973048 ],13.300656188839003,6.159236042263887,[0.145 0.228 0.39  0.543],[ 7.98261533  9.30154547 11.39421464 13.32922572],0.0,2.1508257849368326,2.0250863720385146,[0.145 0.228 0.39  0.543],[2.32808218 2.52534158 2.86667799 3.18922221],-2.8246437476550934,24.608794851907724,[0.145 0.228 0.39  0.543],[24.19681073 23.98214886 23.47768747 23.08954761],,,,,,,,,,,,,,,,
68,208.0,220.0,7.15,ATCC27255,R.bromii,,hplc_analysis_revisions_stanford,289,pHvar,Richa,,1.2700232287004176,yes,"[0.122, 0.206, 0.351, 0.466, nan, nan, nan, nan, nan, nan, nan, nan]","[0.0, 0.33, 0.77, 1.05, nan, nan, nan, nan, nan, nan, nan, nan]",200.0,7.15,1.0,,0.0,0.0638962533062376,[0.122 0.206 0.351 0.466],[0.06001522 0.07852586 0.08111698 0.07341315],0.0,13.591653741538508,[0.122 0.206 0.351 0.466],[13.43475314 13.36381734 13.1770397  13.0353705 ],2.2265061914616644,11.724300204280231,[0.122 0.206 0.351 0.466],[11.96799246 12.21541788 12.51600345 12.74713661],0.0,-0.0426597529489053,[0.122 0.206 0.351 0.466],[-0.05589232 -0.06116932 -0.08634432 -0.08846451],11.924611316467397,6.3796522773527675,[0.122 0.206 0.351 0.466],[ 7.94361261  8.74188485 10.45172516 12.03506645],0.0,2.166405618001809,2.031293147771901,[0.122 0.206 0.351 0.466],[2.274028   2.51370897 2.77451451 3.04345554],-2.708688441094541,24.983017022817194,[0.122 0.206 0.351 0.466],[24.64159811 24.42591961 24.06303126 23.70007086],,,,,,,,,,,,,,,,
69,209.0,215.0,6.56,ATCC27255,R.bromii,,hplc_analysis_revisions_stanford,283,pHvar,Richa,,1.1668989335177258,yes,"[0.073, 0.105, 0.477, 0.662, nan, nan, nan, nan]","[0.0, 0.33, 1.58, 1.92, nan, nan, nan, nan]",201.0,6.56,1.0,,-0.0335804060756745,0.1006074588722491,[0.073 0.105 0.477],[0.11385566 0.08003144 0.08594011],0.0,11.572889748520936,[0.073 0.105 0.477],[11.76200935 11.32055757 11.46924462],2.2043915631364133,10.19623103383296,[0.073 0.105 0.477],[ 9.98653768 10.83018685 11.21584504],0.0,-0.0365740753183162,[0.073 0.105 0.477],[-0.01770658 -0.08146985 -0.09729145],18.6452412106302,5.219923235234877,[0.073 0.105 0.477],[ 5.34281749  8.52239446 14.00719075],0.0,0.0,4.028346130360513,[0.073 0.105 0.477],[0.60287987 6.75954736 1.20758038],-2.8179372447657967,24.71997263017944,[0.073 0.105 0.477],[24.94017276 23.96154229 23.41245395],,,,,,,,,,,,,,,,
70,210.0,211.0,5.97,ATCC27255,R.bromii,,hplc_analysis_revisions_stanford,275,pHvar,Richa,,1.2320504856750332,yes,"[0.04, 0.064, 0.281, 0.371, 0.658, nan, nan, nan, nan, nan]","[0.0, 0.33, 1.53, 1.75, 2.28, nan, nan, nan, nan, nan]",202.0,5.97,1.0,,-0.026304474361173,0.0837585201251833,[0.281 0.371 0.658],[0.07882994 0.07076422 0.06722254],0.0,11.595510549915245,[0.281 0.371 0.658],[11.4224084  11.24185206 11.09383172],1.8550111790931576,9.523304618653713,[0.281 0.371 0.658],[10.04610327 10.20949017 10.74438506],0.0,-0.0412983132193485,[0.281 0.371 0.658],[-0.06498769 -0.06844438 -0.09358969],9.893078424367872,4.913716720054517,[0.281 0.371 0.658],[ 8.28611786  7.80581822 11.60914682],0.0,14.749398975629942,-1.975460461371359,[0.281 0.371 0.658],[0.52149601 5.66086792 7.21296735],-2.8508537469874966,24.15570963278273,[0.281 0.371 0.658],[23.34342251 23.11275144 22.27633654],,,,,,,,,,,,,,,,
71,211.0,208.0,5.52,ATCC27255,R.bromii,,hplc_analysis_revisions_stanford,268,pHvar,Richa,,0.8094486903908142,yes,"[0.048, 0.062, 0.187, 0.243, 0.34, 0.388, 0.443, 0.46, nan, nan, nan, nan]","[0.0, 0.33, 1.58, 1.92, 2.32, 2.58, 2.77, 2.83, nan, nan, nan, nan]",203.0,5.52,1.0,,-0.0189431802183786,0.0760057692813261,[0.187 0.34  0.388 0.46 ],[0.07269107 0.0671738  0.07177802 0.06633331],0.0,11.477515607443078,[0.187 0.34  0.388 0.46 ],[11.37027695 11.34096139 11.21596355 11.24254806],1.8410669425702029,9.295234008811487,[0.187 0.34  0.388 0.46 ],[ 9.64167653  9.90072606 10.03548444 10.13451605],0.0,-0.0274373911309322,[0.187 0.34  0.388 0.46 ],[-0.04830275 -0.06946498 -0.07446938 -0.07965905],11.889236287654173,4.659303708154667,[0.187 0.34  0.388 0.46 ],[ 6.92212806  8.83455682  8.90089436 10.32733549],0.0,11.379873949006104,-1.9309073181587135,[0.187 0.34  0.388 0.46 ],[0.4442474  0.45337548 4.02228417 3.00379036],-2.6368459713909234,23.68755529525632,[0.187 0.34  0.388 0.46 ],[23.19283915 22.80412779 22.64879058 22.47880046],,,,,,,,,,,,,,,,
72,213.0,207.0,5.52,ATCC27255,R.bromii,,hplc_analysis_revisions_stanford,267,pHvar,Richa,,0.8120928094160561,yes,"[0.041, 0.055, 0.162, 0.207, 0.29, 0.348, 0.39, 0.398, nan, nan, nan, nan]","[0.0, 0.33, 1.58, 1.92, 2.32, 2.58, 2.77, 2.83, nan, nan, nan, nan]",205.0,5.52,1.0,,-0.1390647989597996,0.1205957506772029,[0.162 0.29  0.348 0.398],[0.10456929 0.06761134 0.0688477  0.07475503],0.2835625355090018,11.159546482317168,[0.162 0.29  0.348 0.398],[11.16726052 11.30362915 11.30504425 11.20195993],0.9184054396478832,9.591748288288052,[0.162 0.29  0.348 0.398],[ 9.77573564  9.7845256   9.90407279 10.00290884],0.0,-0.0346398385691663,[0.162 0.29  0.348 0.398],[-0.0511652  -0.06384123 -0.06970948 -0.07518679],9.265644120146606,5.60081181903241,[0.162 0.29  0.348 0.398],[7.23090729 7.96500078 8.9134388  9.39414206],0.0,8.194093588031155,-1.3799979301712253,[0.162 0.29  0.348 0.398],[0.41825158 0.44613825 0.43766676 2.99447581],-3.1681429146944335,23.895271066559857,[0.162 0.29  0.348 0.398],[23.39949475 22.93197484 22.80652788 22.64765159],,,,,,,,,,,,,,,,
73,,,,ATCC29148,B.theta,av [67]_used_only: [41.0],av,av_B.theta_ATCC29148_epsilon,epsilon,,,0.657623091,,,,,5.83,1.0,,-6.18587441062752,,,,4.741266363641708,,,,1.5247580878716656,,,,3.340604151490081,,,,0.0,,,,0.0,0.7932252851135089,,,,0.0,,,,,,,,,,,,,,,10.399853888116963,0.0,-6.18587441062752,,
74,,,,ATCC29148,B.theta,av [66]_used_only: [42.0],av,av_B.theta_ATCC29148_epsilon,epsilon,,,0.833812552,,,,,5.95,1.0,,-8.846866880117384,,,,4.735056530444136,,,,1.28729510763787,,,,3.10473614718912,,,,0.0,,,,0.0,0.863651762910797,,,,0.0,,,,,,,,,,,,,,,9.990739548181923,0.0,-8.846866880117384,,
75,,,,ATCC29148,B.theta,av [65]_used_only: [43.0],av,av_B.theta_ATCC29148_epsilon,epsilon,,,0.403379475,,,,,5.63,1.0,,-8.880491057380997,,,,4.773560793199094,,,,0.7927254983789901,,,,3.4384884082376925,,,,0.0,,,,0.0,6.466776934230567,,,,0.0,,,,,,,,,,,,,,,15.471551634046342,0.0,-8.880491057380997,,
